,time,lat,lon,t_abs
384398,2020-01-16T24:00:00Z,42.5,92.5,-8.860001
384399,2020-01-16T24:00:00Z,42.5,97.5,-8.865
384400,2020-01-16T24:00:00Z,42.5,102.5,-7.4500003
384401,2020-01-16T24:00:00Z,42.5,107.5,-10.123333
384402,2020-01-16T24:00:00Z,42.5,112.5,-12.975001
384403,2020-01-16T24:00:00Z,42.5,117.5,-10.68
384404,2020-01-16T24:00:00Z,42.5,122.5,-7.971764
384405,2020-01-16T24:00:00Z,42.5,127.5,-9.959445
384406,2020-01-16T24:00:00Z,42.5,132.5,-9.465556
384407,2020-01-16T24:00:00Z,42.5,137.5,-2.8799999
384408,2020-01-16T24:00:00Z,42.5,142.5,-2.8574076
384409,2020-01-16T24:00:00Z,42.5,147.5,-3.23
384410,2020-01-16T24:00:00Z,47.5,-127.5,4.18
384411,2020-01-16T24:00:00Z,47.5,-122.5,4.922
384412,2020-01-16T24:00:00Z,47.5,-117.5,1.09
384413,2020-01-16T24:00:00Z,47.5,-112.5,-4.167
384414,2020-01-16T24:00:00Z,47.5,-107.5,-7.6100006
384415,2020-01-16T24:00:00Z,47.5,-102.5,-8.719999
384416,2020-01-16T24:00:00Z,47.5,-97.5,-11.315217
384417,2020-01-16T24:00:00Z,47.5,-92.5,-8.862285
384418,2020-01-16T24:00:00Z,47.5,-87.5,-5.9945455
384419,2020-01-16T24:00:00Z,47.5,-82.5,-6.3092856
384420,2020-01-16T24:00:00Z,47.5,-77.5,-9.488889
384421,2020-01-16T24:00:00Z,47.5,-72.5,-8.633077
384422,2020-01-16T24:00:00Z,47.5,-67.5,-7.535
384423,2020-01-16T24:00:00Z,47.5,-62.5,-5.078333
384424,2020-01-16T24:00:00Z,47.5,-57.5,-5.353333
384425,2020-01-16T24:00:00Z,47.5,-52.5,-6.3199997
384426,2020-01-16T24:00:00Z,47.5,-7.5,9.36
384427,2020-01-16T24:00:00Z,47.5,-2.5,8.170417
384428,2020-01-16T24:00:00Z,47.5,2.5,5.913077
384429,2020-01-16T24:00:00Z,47.5,7.5,1.7375512
384430,2020-01-16T24:00:00Z,47.5,12.5,0.3541975
384431,2020-01-16T24:00:00Z,47.5,17.5,0.09593406
384432,2020-01-16T24:00:00Z,47.5,22.5,-1.1646154
384433,2020-01-16T24:00:00Z,47.5,27.5,-0.22333328
384434,2020-01-16T24:00:00Z,47.5,32.5,0.7672728
384435,2020-01-16T24:00:00Z,47.5,37.5,1.7950001
384436,2020-01-16T24:00:00Z,47.5,42.5,0.2988889
384437,2020-01-16T24:00:00Z,47.5,47.5,-1.08
384438,2020-01-16T24:00:00Z,47.5,52.5,-2.6533334
384439,2020-01-16T24:00:00Z,47.5,57.5,-4.64
384440,2020-01-16T24:00:00Z,47.5,62.5,-6.105
384441,2020-01-16T24:00:00Z,47.5,67.5,-8.22
384442,2020-01-16T24:00:00Z,47.5,72.5,-9.846667
384443,2020-01-16T24:00:00Z,47.5,77.5,-9.66
384444,2020-01-16T24:00:00Z,47.5,82.5,-12.263333
384445,2020-01-16T24:00:00Z,47.5,87.5,-12.296
384446,2020-01-16T24:00:00Z,47.5,92.5,-21.913332
384447,2020-01-16T24:00:00Z,47.5,97.5,-26.18
384448,2020-01-16T24:00:00Z,47.5,102.5,-19.149998
384449,2020-01-16T24:00:00Z,47.5,107.5,-19.390001
384450,2020-01-16T24:00:00Z,47.5,112.5,-19.355715
384451,2020-01-16T24:00:00Z,47.5,117.5,-20.075
384452,2020-01-16T24:00:00Z,47.5,122.5,-16.99
384453,2020-01-16T24:00:00Z,47.5,127.5,-18.332
384454,2020-01-16T24:00:00Z,47.5,132.5,-17.504284
384455,2020-01-16T24:00:00Z,47.5,137.5,-16.24875
384456,2020-01-16T24:00:00Z,47.5,142.5,-12.1779995
384457,2020-01-16T24:00:00Z,52.5,-177.5,0.75
384458,2020-01-16T24:00:00Z,52.5,-167.5,-0.43
384459,2020-01-16T24:00:00Z,52.5,-132.5,1.8019998
384460,2020-01-16T24:00:00Z,52.5,-127.5,-2.8240001
384461,2020-01-16T24:00:00Z,52.5,-122.5,-5.703333
384462,2020-01-16T24:00:00Z,52.5,-117.5,-9.29
384463,2020-01-16T24:00:00Z,52.5,-112.5,-12.414737
384464,2020-01-16T24:00:00Z,52.5,-107.5,-12.968461
384465,2020-01-16T24:00:00Z,52.5,-102.5,-13.803636
384466,2020-01-16T24:00:00Z,52.5,-97.5,-14.303332
384467,2020-01-16T24:00:00Z,52.5,-92.5,-13.103333
384468,2020-01-16T24:00:00Z,52.5,-87.5,-18.47
384469,2020-01-16T24:00:00Z,52.5,-77.5,-17.73
384470,2020-01-16T24:00:00Z,52.5,-72.5,-17.826666
384471,2020-01-16T24:00:00Z,52.5,-67.5,-17.603333
384472,2020-01-16T24:00:00Z,52.5,-62.5,-11.64
384473,2020-01-16T24:00:00Z,52.5,-57.5,-11.185
384474,2020-01-16T24:00:00Z,52.5,-12.5,8.11
384475,2020-01-16T24:00:00Z,52.5,-7.5,6.3405876
384476,2020-01-16T24:00:00Z,52.5,-2.5,6.5393586
384477,2020-01-16T24:00:00Z,52.5,2.5,6.5134788
384478,2020-01-16T24:00:00Z,52.5,7.5,5.247347
384479,2020-01-16T24:00:00Z,52.5,12.5,3.013913
384480,2020-01-16T24:00:00Z,52.5,17.5,2.4171872
384481,2020-01-16T24:00:00Z,52.5,22.5,1.8673913
384482,2020-01-16T24:00:00Z,52.5,27.5,0.8757143
384483,2020-01-16T24:00:00Z,52.5,32.5,0.16
384484,2020-01-16T24:00:00Z,52.5,37.5,-0.6311111
384485,2020-01-16T24:00:00Z,52.5,42.5,-1.084
384486,2020-01-16T24:00:00Z,52.5,47.5,-2.5399997
384487,2020-01-16T24:00:00Z,52.5,52.5,-3.9479995
384488,2020-01-16T24:00:00Z,52.5,57.5,-6.1171427
384489,2020-01-16T24:00:00Z,52.5,62.5,-8.205
384490,2020-01-16T24:00:00Z,52.5,67.5,-9.3544445
384491,2020-01-16T24:00:00Z,52.5,72.5,-9.981429
384492,2020-01-16T24:00:00Z,52.5,77.5,-10.71125
384493,2020-01-16T24:00:00Z,52.5,82.5,-10.861667
384494,2020-01-16T24:00:00Z,52.5,87.5,-14.432001
384495,2020-01-16T24:00:00Z,52.5,92.5,-15.540001
384496,2020-01-16T24:00:00Z,52.5,97.5,-24.26
384497,2020-01-16T24:00:00Z,52.5,102.5,-18.618572
384498,2020-01-16T24:00:00Z,52.5,107.5,-21.6
384499,2020-01-16T24:00:00Z,52.5,112.5,-21.955
384500,2020-01-16T24:00:00Z,52.5,117.5,-24.907145
384501,2020-01-16T24:00:00Z,52.5,122.5,-25.334
384502,2020-01-16T24:00:00Z,52.5,127.5,-22.969168
384503,2020-01-16T24:00:00Z,52.5,132.5,-26.72667
384504,2020-01-16T24:00:00Z,52.5,137.5,-20.036667
384505,2020-01-16T24:00:00Z,52.5,142.5,-16.278334
384506,2020-01-16T24:00:00Z,52.5,157.5,-5.6759996
384507,2020-01-16T24:00:00Z,57.5,-172.5,-3.38
384508,2020-01-16T24:00:00Z,57.5,-167.5,-4.13
384509,2020-01-16T24:00:00Z,57.5,-162.5,-9.26
384510,2020-01-16T24:00:00Z,57.5,-157.5,-16.39
384511,2020-01-16T24:00:00Z,57.5,-152.5,-10.765
384512,2020-01-16T24:00:00Z,57.5,-137.5,-4.998
384513,2020-01-16T24:00:00Z,57.5,-132.5,-3.88
384514,2020-01-16T24:00:00Z,57.5,-127.5,-3.89
384515,2020-01-16T24:00:00Z,57.5,-122.5,-14.087501
384516,2020-01-16T24:00:00Z,57.5,-117.5,-16.13
384517,2020-01-16T24:00:00Z,57.5,-112.5,-15.673333
384518,2020-01-16T24:00:00Z,57.5,-107.5,-17.13
384519,2020-01-16T24:00:00Z,57.5,-102.5,-18.134998
384520,2020-01-16T24:00:00Z,57.5,-97.5,-18.69
384521,2020-01-16T24:00:00Z,57.5,-92.5,-19.965
384522,2020-01-16T24:00:00Z,57.5,-77.5,-20.65
384523,2020-01-16T24:00:00Z,57.5,-67.5,-21.24
384524,2020-01-16T24:00:00Z,57.5,-47.5,-4.38
384525,2020-01-16T24:00:00Z,57.5,-7.5,6.8914285
384526,2020-01-16T24:00:00Z,57.5,-2.5,5.2400007
384527,2020-01-16T24:00:00Z,57.5,2.5,6.846667
384528,2020-01-16T24:00:00Z,57.5,7.5,5.5515
384529,2020-01-16T24:00:00Z,57.5,12.5,4.687251
384530,2020-01-16T24:00:00Z,57.5,17.5,4.244762
384531,2020-01-16T24:00:00Z,57.5,22.5,3.803684
384532,2020-01-16T24:00:00Z,57.5,27.5,2.105
384533,2020-01-16T24:00:00Z,57.5,32.5,0.4057143
384534,2020-01-16T24:00:00Z,57.5,37.5,-0.8511111
384535,2020-01-16T24:00:00Z,57.5,42.5,-2.612857
384536,2020-01-16T24:00:00Z,57.5,47.5,-3.914445
384537,2020-01-16T24:00:00Z,57.5,52.5,-5.693333
384538,2020-01-16T24:00:00Z,57.5,57.5,-6.686
384539,2020-01-16T24:00:00Z,57.5,62.5,-8.84875
384540,2020-01-16T24:00:00Z,57.5,67.5,-11.04375
384541,2020-01-16T24:00:00Z,57.5,72.5,-11.832
384542,2020-01-16T24:00:00Z,57.5,77.5,-11.825
384543,2020-01-16T24:00:00Z,57.5,82.5,-11.551111
384544,2020-01-16T24:00:00Z,57.5,87.5,-10.341429
384545,2020-01-16T24:00:00Z,57.5,92.5,-9.894286
384546,2020-01-16T24:00:00Z,57.5,97.5,-12.5725
384547,2020-01-16T24:00:00Z,57.5,102.5,-15.379999
384548,2020-01-16T24:00:00Z,57.5,107.5,-18.17
384549,2020-01-16T24:00:00Z,57.5,112.5,-19.316668
384550,2020-01-16T24:00:00Z,57.5,117.5,-27.6
384551,2020-01-16T24:00:00Z,57.5,122.5,-25.4975
384552,2020-01-16T24:00:00Z,57.5,127.5,-16.89
384553,2020-01-16T24:00:00Z,57.5,132.5,-32.255
384554,2020-01-16T24:00:00Z,57.5,137.5,-24.223333
384555,2020-01-16T24:00:00Z,57.5,142.5,-19.46
384556,2020-01-16T24:00:00Z,57.5,152.5,-23.39
384557,2020-01-16T24:00:00Z,57.5,162.5,-9.865
384558,2020-01-16T24:00:00Z,57.5,167.5,-1.72
384559,2020-01-16T24:00:00Z,62.5,-172.5,-14.305
384560,2020-01-16T24:00:00Z,62.5,-167.5,-15.970001
384561,2020-01-16T24:00:00Z,62.5,-162.5,-20.123333
384562,2020-01-16T24:00:00Z,62.5,-157.5,-22.885
384563,2020-01-16T24:00:00Z,62.5,-152.5,-17.127499
384564,2020-01-16T24:00:00Z,62.5,-147.5,-17.935555
384565,2020-01-16T24:00:00Z,62.5,-137.5,-27.127499
384566,2020-01-16T24:00:00Z,62.5,-132.5,-22.92
384567,2020-01-16T24:00:00Z,62.5,-127.5,-27.985
384568,2020-01-16T24:00:00Z,62.5,-122.5,-26.61
384569,2020-01-16T24:00:00Z,62.5,-117.5,-25.043335
384570,2020-01-16T24:00:00Z,62.5,-112.5,-22.904999
384571,2020-01-16T24:00:00Z,62.5,-107.5,-23.93
384572,2020-01-16T24:00:00Z,62.5,-92.5,-26.14
384573,2020-01-16T24:00:00Z,62.5,-82.5,-27.1
384574,2020-01-16T24:00:00Z,62.5,-67.5,-25.94
384575,2020-01-16T24:00:00Z,62.5,-52.5,-9.42
384576,2020-01-16T24:00:00Z,62.5,-47.5,-7.8233337
384577,2020-01-16T24:00:00Z,62.5,-42.5,-5.4466667
384578,2020-01-16T24:00:00Z,62.5,-22.5,0.8125
384579,2020-01-16T24:00:00Z,62.5,-17.5,-2.6850002
384580,2020-01-16T24:00:00Z,62.5,-7.5,5.0699997
384581,2020-01-16T24:00:00Z,62.5,-2.5,5.895
384582,2020-01-16T24:00:00Z,62.5,2.5,6.65
384583,2020-01-16T24:00:00Z,62.5,7.5,3.7215793
384584,2020-01-16T24:00:00Z,62.5,12.5,0.055624973
384585,2020-01-16T24:00:00Z,62.5,17.5,1.1338888
384586,2020-01-16T24:00:00Z,62.5,22.5,0.985625
384587,2020-01-16T24:00:00Z,62.5,27.5,-0.27923083
384588,2020-01-16T24:00:00Z,62.5,32.5,-2.195
384589,2020-01-16T24:00:00Z,62.5,37.5,-3.2175002
384590,2020-01-16T24:00:00Z,62.5,42.5,-5.4816666
384591,2020-01-16T24:00:00Z,62.5,47.5,-7.836666
384592,2020-01-16T24:00:00Z,62.5,52.5,-9.587999
384593,2020-01-16T24:00:00Z,62.5,57.5,-10.32
384594,2020-01-16T24:00:00Z,62.5,62.5,-13.966001
384595,2020-01-16T24:00:00Z,62.5,67.5,-14.81
384596,2020-01-16T24:00:00Z,62.5,72.5,-14.625
384597,2020-01-16T24:00:00Z,62.5,77.5,-15.220001
384598,2020-01-16T24:00:00Z,62.5,82.5,-13.78
384599,2020-01-16T24:00:00Z,62.5,87.5,-14.233334
384600,2020-01-16T24:00:00Z,62.5,92.5,-13.35
384601,2020-01-16T24:00:00Z,62.5,102.5,-25.18
384602,2020-01-16T24:00:00Z,62.5,107.5,-17.9
384603,2020-01-16T24:00:00Z,62.5,112.5,-19.53
384604,2020-01-16T24:00:00Z,62.5,117.5,-24.075
384605,2020-01-16T24:00:00Z,62.5,122.5,-24.73
384606,2020-01-16T24:00:00Z,62.5,127.5,-31.168
384607,2020-01-16T24:00:00Z,62.5,132.5,-34.7
384608,2020-01-16T24:00:00Z,62.5,137.5,-44.01
384609,2020-01-16T24:00:00Z,62.5,142.5,-33.97
384610,2020-01-16T24:00:00Z,62.5,152.5,-35.45
384611,2020-01-16T24:00:00Z,62.5,167.5,-10.24
384612,2020-01-16T24:00:00Z,62.5,172.5,-25.27
384613,2020-01-16T24:00:00Z,62.5,177.5,-19.28
384614,2020-01-16T24:00:00Z,67.5,-177.5,-18.11
384615,2020-01-16T24:00:00Z,67.5,-167.5,-19.715
384616,2020-01-16T24:00:00Z,67.5,-152.5,-25.91
384617,2020-01-16T24:00:00Z,67.5,-142.5,-27.74
384618,2020-01-16T24:00:00Z,67.5,-137.5,-27.375
384619,2020-01-16T24:00:00Z,67.5,-132.5,-28.475
384620,2020-01-16T24:00:00Z,67.5,-127.5,-28.17
384621,2020-01-16T24:00:00Z,67.5,-122.5,-24.57
384622,2020-01-16T24:00:00Z,67.5,-117.5,-25.31
384623,2020-01-16T24:00:00Z,67.5,-107.5,-29.11
384624,2020-01-16T24:00:00Z,67.5,-102.5,-27.44
384625,2020-01-16T24:00:00Z,67.5,-97.5,-30.36
384626,2020-01-16T24:00:00Z,67.5,-92.5,-29.9
384627,2020-01-16T24:00:00Z,67.5,-82.5,-29.91
384628,2020-01-16T24:00:00Z,67.5,-67.5,-28.47
384629,2020-01-16T24:00:00Z,67.5,-52.5,-13.336666
384630,2020-01-16T24:00:00Z,67.5,-37.5,-6.34
384631,2020-01-16T24:00:00Z,67.5,-32.5,-6.01
384632,2020-01-16T24:00:00Z,67.5,-22.5,-0.42333332
384633,2020-01-16T24:00:00Z,67.5,-17.5,0.11500001
384634,2020-01-16T24:00:00Z,67.5,-12.5,1.01
384635,2020-01-16T24:00:00Z,67.5,7.5,5.24
384636,2020-01-16T24:00:00Z,67.5,12.5,2.4925
384637,2020-01-16T24:00:00Z,67.5,17.5,-3.2561536
384638,2020-01-16T24:00:00Z,67.5,22.5,-5.290625
384639,2020-01-16T24:00:00Z,67.5,27.5,-8.64
384640,2020-01-16T24:00:00Z,67.5,32.5,-8.957999
384641,2020-01-16T24:00:00Z,67.5,37.5,-7.7019997
384642,2020-01-16T24:00:00Z,67.5,42.5,-8.420001
384643,2020-01-16T24:00:00Z,67.5,47.5,-10.38
384644,2020-01-16T24:00:00Z,67.5,52.5,-12.635
384645,2020-01-16T24:00:00Z,67.5,57.5,-13.09
384646,2020-01-16T24:00:00Z,67.5,62.5,-14.93
384647,2020-01-16T24:00:00Z,67.5,67.5,-16.425
384648,2020-01-16T24:00:00Z,67.5,77.5,-20.76
384649,2020-01-16T24:00:00Z,67.5,87.5,-18.45
384650,2020-01-16T24:00:00Z,67.5,92.5,-24.55
384651,2020-01-16T24:00:00Z,67.5,112.5,-34.87
384652,2020-01-16T24:00:00Z,67.5,122.5,-31.64
384653,2020-01-16T24:00:00Z,67.5,132.5,-46.2
384654,2020-01-16T24:00:00Z,67.5,152.5,-36.32
384655,2020-01-16T24:00:00Z,67.5,162.5,-29.85
384656,2020-01-16T24:00:00Z,67.5,167.5,-34.09
384657,2020-01-16T24:00:00Z,72.5,-177.5,-20.45
384658,2020-01-16T24:00:00Z,72.5,-157.5,-24.7
384659,2020-01-16T24:00:00Z,72.5,-142.5,-28.02
384660,2020-01-16T24:00:00Z,72.5,-117.5,-26.29
384661,2020-01-16T24:00:00Z,72.5,-77.5,-34.61
384662,2020-01-16T24:00:00Z,72.5,-67.5,-28.58
384663,2020-01-16T24:00:00Z,72.5,-57.5,-18.615
384664,2020-01-16T24:00:00Z,72.5,-52.5,-12.85
384665,2020-01-16T24:00:00Z,72.5,-22.5,-11.76
384666,2020-01-16T24:00:00Z,72.5,-7.5,-0.39
384667,2020-01-16T24:00:00Z,72.5,17.5,-2.875
384668,2020-01-16T24:00:00Z,72.5,22.5,-3.7166665
384669,2020-01-16T24:00:00Z,72.5,27.5,-3.6739998
384670,2020-01-16T24:00:00Z,72.5,32.5,-3.09
384671,2020-01-16T24:00:00Z,72.5,52.5,-13.27
384672,2020-01-16T24:00:00Z,72.5,72.5,-20.56
384673,2020-01-16T24:00:00Z,72.5,82.5,-21.05
384674,2020-01-16T24:00:00Z,72.5,102.5,-27.1
384675,2020-01-16T24:00:00Z,72.5,112.5,-33.81
384676,2020-01-16T24:00:00Z,72.5,127.5,-29.650002
384677,2020-01-16T24:00:00Z,72.5,137.5,-34.16
384678,2020-01-16T24:00:00Z,72.5,147.5,-34.38
384679,2020-01-16T24:00:00Z,77.5,-117.5,-32.61
384680,2020-01-16T24:00:00Z,77.5,-17.5,-20.07
384681,2020-01-16T24:00:00Z,77.5,12.5,-12.33
384682,2020-01-16T24:00:00Z,77.5,17.5,-13.38
384683,2020-01-16T24:00:00Z,77.5,27.5,-13.36
384684,2020-01-16T24:00:00Z,77.5,77.5,-23.68
384685,2020-01-16T24:00:00Z,77.5,92.5,-25.12
384686,2020-01-16T24:00:00Z,77.5,102.5,-27.39
384687,2020-01-16T24:00:00Z,77.5,137.5,-28.17
384688,2020-01-16T24:00:00Z,82.5,-17.5,-30.29
384689,2020-01-16T24:00:00Z,82.5,57.5,-22.54
384690,2020-02-16T24:00:00Z,-77.5,-32.5,-7.64
384691,2020-02-16T24:00:00Z,-67.5,-67.5,2.63
384692,2020-02-16T24:00:00Z,-67.5,37.5,-3.16
384693,2020-02-16T24:00:00Z,-67.5,62.5,-4.32
384694,2020-02-16T24:00:00Z,-67.5,112.5,-2.8
384695,2020-02-16T24:00:00Z,-62.5,-57.5,1.7800001
384696,2020-02-16T24:00:00Z,-62.5,-42.5,1.62
384697,2020-02-16T24:00:00Z,-52.5,-72.5,11.32
384698,2020-02-16T24:00:00Z,-52.5,-67.5,11.983334
384699,2020-02-16T24:00:00Z,-52.5,-62.5,10.35
384700,2020-02-16T24:00:00Z,-52.5,-57.5,10.63
384701,2020-02-16T24:00:00Z,-47.5,-67.5,16.775
384702,2020-02-16T24:00:00Z,-42.5,-72.5,14.329999
384703,2020-02-16T24:00:00Z,-42.5,-67.5,19.99
384704,2020-02-16T24:00:00Z,-42.5,-62.5,20.44
384705,2020-02-16T24:00:00Z,-42.5,-7.5,15.18
384706,2020-02-16T24:00:00Z,-42.5,142.5,15.67
384707,2020-02-16T24:00:00Z,-42.5,147.5,14.933125
384708,2020-02-16T24:00:00Z,-42.5,172.5,18.285
384709,2020-02-16T24:00:00Z,-37.5,-72.5,16.43
384710,2020-02-16T24:00:00Z,-37.5,-67.5,22.35
384711,2020-02-16T24:00:00Z,-37.5,-62.5,22.025002
384712,2020-02-16T24:00:00Z,-37.5,-57.5,20.21
384713,2020-02-16T24:00:00Z,-37.5,137.5,18.035715
384714,2020-02-16T24:00:00Z,-37.5,142.5,17.814762
384715,2020-02-16T24:00:00Z,-37.5,147.5,18.260372
384716,2020-02-16T24:00:00Z,-37.5,152.5,21.095
384717,2020-02-16T24:00:00Z,-37.5,172.5,20.77
384718,2020-02-16T24:00:00Z,-32.5,-77.5,18.39
384719,2020-02-16T24:00:00Z,-32.5,-72.5,21.64
384720,2020-02-16T24:00:00Z,-32.5,-67.5,24.074
384721,2020-02-16T24:00:00Z,-32.5,-62.5,22.696669
384722,2020-02-16T24:00:00Z,-32.5,-57.5,23.773335
384723,2020-02-16T24:00:00Z,-32.5,-52.5,21.35
384724,2020-02-16T24:00:00Z,-32.5,17.5,20.646667
384725,2020-02-16T24:00:00Z,-32.5,22.5,20.776665
384726,2020-02-16T24:00:00Z,-32.5,27.5,21.695
384727,2020-02-16T24:00:00Z,-32.5,117.5,23.854761
384728,2020-02-16T24:00:00Z,-32.5,122.5,22.122
384729,2020-02-16T24:00:00Z,-32.5,127.5,21.939999
384730,2020-02-16T24:00:00Z,-32.5,132.5,23.46
384731,2020-02-16T24:00:00Z,-32.5,137.5,20.960001
384732,2020-02-16T24:00:00Z,-32.5,142.5,22.513334
384733,2020-02-16T24:00:00Z,-32.5,147.5,23.220001
384734,2020-02-16T24:00:00Z,-32.5,152.5,22.258234
384735,2020-02-16T24:00:00Z,-32.5,157.5,24.11
384736,2020-02-16T24:00:00Z,-27.5,-67.5,25.06
384737,2020-02-16T24:00:00Z,-27.5,-62.5,25.513334
384738,2020-02-16T24:00:00Z,-27.5,-57.5,26.211113
384739,2020-02-16T24:00:00Z,-27.5,-52.5,25.73
384740,2020-02-16T24:00:00Z,-27.5,-47.5,22.185
384741,2020-02-16T24:00:00Z,-27.5,17.5,23.240002
384742,2020-02-16T24:00:00Z,-27.5,22.5,28.19
384743,2020-02-16T24:00:00Z,-27.5,27.5,19.926
384744,2020-02-16T24:00:00Z,-27.5,32.5,24.096666
384745,2020-02-16T24:00:00Z,-27.5,47.5,27.18
384746,2020-02-16T24:00:00Z,-27.5,112.5,25.74
384747,2020-02-16T24:00:00Z,-27.5,117.5,29.04
384748,2020-02-16T24:00:00Z,-27.5,122.5,29.183332
384749,2020-02-16T24:00:00Z,-27.5,137.5,30.279999
384750,2020-02-16T24:00:00Z,-27.5,142.5,29.785
384751,2020-02-16T24:00:00Z,-27.5,147.5,26.634998
384752,2020-02-16T24:00:00Z,-27.5,152.5,23.942
384753,2020-02-16T24:00:00Z,-27.5,167.5,23.49
384754,2020-02-16T24:00:00Z,-22.5,-177.5,26.51
384755,2020-02-16T24:00:00Z,-22.5,-157.5,26.9
384756,2020-02-16T24:00:00Z,-22.5,-147.5,27.28
384757,2020-02-16T24:00:00Z,-22.5,-72.5,21.715
384758,2020-02-16T24:00:00Z,-22.5,-67.5,21.625
384759,2020-02-16T24:00:00Z,-22.5,-62.5,27.565
384760,2020-02-16T24:00:00Z,-22.5,-57.5,27.52
384761,2020-02-16T24:00:00Z,-22.5,-52.5,25.400002
384762,2020-02-16T24:00:00Z,-22.5,-47.5,22.2425
384763,2020-02-16T24:00:00Z,-22.5,-42.5,26.1525
384764,2020-02-16T24:00:00Z,-22.5,17.5,23.415
384765,2020-02-16T24:00:00Z,-22.5,27.5,24.910002
384766,2020-02-16T24:00:00Z,-22.5,57.5,25.97
384767,2020-02-16T24:00:00Z,-22.5,112.5,27.525
384768,2020-02-16T24:00:00Z,-22.5,117.5,30.096664
384769,2020-02-16T24:00:00Z,-22.5,122.5,33.79
384770,2020-02-16T24:00:00Z,-22.5,137.5,29.81
384771,2020-02-16T24:00:00Z,-22.5,142.5,30.68
384772,2020-02-16T24:00:00Z,-22.5,147.5,27.920002
384773,2020-02-16T24:00:00Z,-22.5,152.5,27.039999
384774,2020-02-16T24:00:00Z,-22.5,167.5,26.963333
384775,2020-02-16T24:00:00Z,-17.5,-172.5,27.09
384776,2020-02-16T24:00:00Z,-17.5,-167.5,26.26
384777,2020-02-16T24:00:00Z,-17.5,-152.5,28.31
384778,2020-02-16T24:00:00Z,-17.5,-72.5,18.5475
384779,2020-02-16T24:00:00Z,-17.5,-67.5,18.77
384780,2020-02-16T24:00:00Z,-17.5,-62.5,25.79
384781,2020-02-16T24:00:00Z,-17.5,-57.5,27.44
384782,2020-02-16T24:00:00Z,-17.5,-47.5,23.935
384783,2020-02-16T24:00:00Z,-17.5,-42.5,23.355
384784,2020-02-16T24:00:00Z,-17.5,-7.5,21.0
384785,2020-02-16T24:00:00Z,-17.5,27.5,24.98
384786,2020-02-16T24:00:00Z,-17.5,32.5,24.925
384787,2020-02-16T24:00:00Z,-17.5,37.5,26.56
384788,2020-02-16T24:00:00Z,-17.5,47.5,25.593332
384789,2020-02-16T24:00:00Z,-17.5,62.5,28.43
384790,2020-02-16T24:00:00Z,-17.5,122.5,30.279999
384791,2020-02-16T24:00:00Z,-17.5,127.5,30.696665
384792,2020-02-16T24:00:00Z,-17.5,132.5,31.369999
384793,2020-02-16T24:00:00Z,-17.5,137.5,30.185001
384794,2020-02-16T24:00:00Z,-17.5,142.5,28.2
384795,2020-02-16T24:00:00Z,-17.5,147.5,28.921429
384796,2020-02-16T24:00:00Z,-17.5,167.5,27.54
384797,2020-02-16T24:00:00Z,-17.5,177.5,27.71
384798,2020-02-16T24:00:00Z,-12.5,-177.5,27.78
384799,2020-02-16T24:00:00Z,-12.5,-172.5,27.150002
384800,2020-02-16T24:00:00Z,-12.5,-77.5,22.94
384801,2020-02-16T24:00:00Z,-12.5,-72.5,15.11
384802,2020-02-16T24:00:00Z,-12.5,-37.5,28.32
384803,2020-02-16T24:00:00Z,-12.5,57.5,28.29
384804,2020-02-16T24:00:00Z,-12.5,132.5,28.895
384805,2020-02-16T24:00:00Z,-12.5,137.5,28.89
384806,2020-02-16T24:00:00Z,-12.5,142.5,27.596666
384807,2020-02-16T24:00:00Z,-12.5,177.5,28.46
384808,2020-02-16T24:00:00Z,-7.5,-82.5,28.0
384809,2020-02-16T24:00:00Z,-7.5,-77.5,25.396666
384810,2020-02-16T24:00:00Z,-7.5,-72.5,28.93
384811,2020-02-16T24:00:00Z,-7.5,-67.5,25.7
384812,2020-02-16T24:00:00Z,-7.5,-62.5,26.01
384813,2020-02-16T24:00:00Z,-7.5,-47.5,26.78
384814,2020-02-16T24:00:00Z,-7.5,-42.5,27.744999
384815,2020-02-16T24:00:00Z,-7.5,-37.5,27.48
384816,2020-02-16T24:00:00Z,-7.5,-32.5,28.24
384817,2020-02-16T24:00:00Z,-7.5,37.5,28.52
384818,2020-02-16T24:00:00Z,-7.5,107.5,27.87
384819,2020-02-16T24:00:00Z,-7.5,112.5,27.619999
384820,2020-02-16T24:00:00Z,-7.5,117.5,27.91
384821,2020-02-16T24:00:00Z,-7.5,122.5,28.21
384822,2020-02-16T24:00:00Z,-7.5,132.5,27.744999
384823,2020-02-16T24:00:00Z,-7.5,157.5,27.66
384824,2020-02-16T24:00:00Z,-7.5,162.5,27.79
384825,2020-02-16T24:00:00Z,-7.5,177.5,28.61
384826,2020-02-16T24:00:00Z,-2.5,-82.5,27.16
384827,2020-02-16T24:00:00Z,-2.5,-77.5,19.68
384828,2020-02-16T24:00:00Z,-2.5,-72.5,26.57
384829,2020-02-16T24:00:00Z,-2.5,-67.5,26.19
384830,2020-02-16T24:00:00Z,-2.5,-62.5,26.74
384831,2020-02-16T24:00:00Z,-2.5,-57.5,27.54
384832,2020-02-16T24:00:00Z,-2.5,-37.5,27.67
384833,2020-02-16T24:00:00Z,-2.5,12.5,27.82
384834,2020-02-16T24:00:00Z,-2.5,32.5,23.98
384835,2020-02-16T24:00:00Z,-2.5,37.5,24.04375
