date,lat,lon,t_abs
2020-06-16,-22.5,152.5,18.403334
2020-06-16,-22.5,167.5,21.775
2020-06-16,-17.5,-177.5,25.74
2020-06-16,-17.5,-172.5,25.29
2020-06-16,-17.5,-167.5,23.85
2020-06-16,-17.5,-157.5,24.2
2020-06-16,-17.5,-152.5,26.81
2020-06-16,-17.5,-72.5,18.12
2020-06-16,-17.5,-67.5,15.5
2020-06-16,-17.5,-62.5,20.82
2020-06-16,-17.5,-57.5,25.49
2020-06-16,-17.5,-47.5,21.15
2020-06-16,-17.5,-42.5,18.869999
2020-06-16,-17.5,-7.5,17.85
2020-06-16,-17.5,22.5,16.91
2020-06-16,-17.5,27.5,19.43
2020-06-16,-17.5,32.5,21.53
2020-06-16,-17.5,37.5,21.53
2020-06-16,-17.5,47.5,21.046667
2020-06-16,-17.5,62.5,23.74
2020-06-16,-17.5,122.5,23.186666
2020-06-16,-17.5,127.5,22.814999
2020-06-16,-17.5,132.5,20.68
2020-06-16,-17.5,137.5,22.0175
2020-06-16,-17.5,142.5,22.31
2020-06-16,-17.5,147.5,22.567142
2020-06-16,-17.5,167.5,25.055
2020-06-16,-17.5,177.5,25.703333
2020-06-16,-12.5,-177.5,27.64
2020-06-16,-12.5,-172.5,27.06
2020-06-16,-12.5,-77.5,17.5
2020-06-16,-12.5,-37.5,26.03
2020-06-16,-12.5,47.5,26.79
2020-06-16,-12.5,57.5,27.18
2020-06-16,-12.5,132.5,24.345
2020-06-16,-12.5,137.5,25.64
2020-06-16,-12.5,142.5,25.136665
2020-06-16,-12.5,177.5,27.56
2020-06-16,-7.5,-67.5,24.38
2020-06-16,-7.5,-62.5,26.22
2020-06-16,-7.5,-47.5,27.62
2020-06-16,-7.5,-42.5,27.96
2020-06-16,-7.5,-37.5,24.97
2020-06-16,-7.5,-32.5,25.78
2020-06-16,-7.5,37.5,25.31
2020-06-16,-7.5,107.5,28.463333
2020-06-16,-7.5,112.5,28.18
2020-06-16,-7.5,117.5,27.2175
2020-06-16,-7.5,122.5,27.64
2020-06-16,-7.5,132.5,26.875
2020-06-16,-7.5,157.5,27.38
2020-06-16,-7.5,162.5,26.94
2020-06-16,-7.5,177.5,29.29
2020-06-16,-2.5,-82.5,25.61
2020-06-16,-2.5,-77.5,18.99
2020-06-16,-2.5,-72.5,27.69
2020-06-16,-2.5,-67.5,26.59
2020-06-16,-2.5,-62.5,26.33
2020-06-16,-2.5,-57.5,27.12
2020-06-16,-2.5,-47.5,27.1
2020-06-16,-2.5,-37.5,27.01
2020-06-16,-2.5,12.5,25.14
2020-06-16,-2.5,32.5,22.23
2020-06-16,-2.5,37.5,21.75125
2020-06-16,-2.5,57.5,28.32
2020-06-16,-2.5,102.5,27.383333
2020-06-16,-2.5,107.5,27.33
2020-06-16,-2.5,112.5,27.273333
2020-06-16,-2.5,117.5,27.496668
2020-06-16,-2.5,122.5,26.59
2020-06-16,2.5,-72.5,14.13
2020-06-16,2.5,-62.5,26.11
2020-06-16,2.5,-7.5,26.15
2020-06-16,2.5,7.5,26.54
2020-06-16,2.5,32.5,17.77
2020-06-16,2.5,37.5,21.300001
2020-06-16,2.5,42.5,30.31
2020-06-16,2.5,97.5,27.275002
2020-06-16,2.5,102.5,27.8675
2020-06-16,2.5,112.5,27.345999
2020-06-16,2.5,117.5,27.03
2020-06-16,2.5,122.5,26.81
2020-06-16,2.5,172.5,28.66
2020-06-16,7.5,-82.5,25.05
2020-06-16,7.5,-77.5,21.85
2020-06-16,7.5,-72.5,29.93
2020-06-16,7.5,-57.5,26.44
2020-06-16,7.5,-7.5,26.310001
2020-06-16,7.5,2.5,26.455715
2020-06-16,7.5,17.5,29.18
2020-06-16,7.5,37.5,16.79
2020-06-16,7.5,77.5,28.356667
2020-06-16,7.5,82.5,25.063334
2020-06-16,7.5,97.5,27.83
2020-06-16,7.5,102.5,28.153334
2020-06-16,7.5,107.5,28.445
2020-06-16,7.5,112.5,29.08
2020-06-16,7.5,117.5,27.9925
2020-06-16,7.5,122.5,28.460001
2020-06-16,7.5,127.5,27.067501
2020-06-16,7.5,132.5,26.95
2020-06-16,7.5,137.5,27.44
2020-06-16,7.5,152.5,27.92
2020-06-16,7.5,167.5,28.8
2020-06-16,12.5,-92.5,23.92
2020-06-16,12.5,-87.5,25.855
2020-06-16,12.5,-72.5,28.82
2020-06-16,12.5,-67.5,27.865
2020-06-16,12.5,-62.5,28.103333
2020-06-16,12.5,-57.5,28.28
2020-06-16,12.5,-17.5,29.122
2020-06-16,12.5,-12.5,31.767502
2020-06-16,12.5,-7.5,29.553331
2020-06-16,12.5,-2.5,29.925558
2020-06-16,12.5,2.5,29.413336
2020-06-16,12.5,7.5,32.956
2020-06-16,12.5,12.5,33.835
2020-06-16,12.5,17.5,31.84
2020-06-16,12.5,77.5,29.882
2020-06-16,12.5,82.5,32.11
2020-06-16,12.5,97.5,29.262499
2020-06-16,12.5,102.5,29.497997
2020-06-16,12.5,107.5,28.033333
2020-06-16,12.5,122.5,28.929333
2020-06-16,12.5,127.5,28.01
2020-06-16,12.5,142.5,28.215
2020-06-16,12.5,147.5,28.4
2020-06-16,17.5,-157.5,24.99
2020-06-16,17.5,-102.5,24.276001
2020-06-16,17.5,-97.5,22.96909
2020-06-16,17.5,-92.5,24.446001
2020-06-16,17.5,-87.5,29.506668
2020-06-16,17.5,-82.5,30.03
2020-06-16,17.5,-77.5,28.73
2020-06-16,17.5,-67.5,29
2020-06-16,17.5,-62.5,28.49
2020-06-16,17.5,-22.5,25.48
2020-06-16,17.5,-17.5,29.446665
2020-06-16,17.5,-12.5,34.699997
2020-06-16,17.5,-7.5,34.08
2020-06-16,17.5,7.5,37.06
2020-06-16,17.5,12.5,35.34
2020-06-16,17.5,42.5,30.519999
2020-06-16,17.5,52.5,29.97
2020-06-16,17.5,72.5,27.586668
2020-06-16,17.5,77.5,29.606667
2020-06-16,17.5,82.5,28.810001
2020-06-16,17.5,97.5,29.306
2020-06-16,17.5,102.5,29.85389
2020-06-16,17.5,107.5,31.218332
2020-06-16,17.5,112.5,30.32
2020-06-16,17.5,117.5,28.76
2020-06-16,17.5,122.5,27.771667
2020-06-16,22.5,-157.5,25.817501
2020-06-16,22.5,-112.5,29.369999
2020-06-16,22.5,-107.5,28.896002
2020-06-16,22.5,-102.5,23.16875
2020-06-16,22.5,-97.5,29.025002
2020-06-16,22.5,-87.5,28.17
2020-06-16,22.5,-82.5,27.4
2020-06-16,22.5,-77.5,27.345
2020-06-16,22.5,7.5,31.76
2020-06-16,22.5,32.5,35.32
2020-06-16,22.5,37.5,34.386665
2020-06-16,22.5,42.5,30.055
2020-06-16,22.5,47.5,35.97
2020-06-16,22.5,52.5,34.614998
2020-06-16,22.5,57.5,35.72
2020-06-16,22.5,67.5,33.04
2020-06-16,22.5,72.5,31.06
2020-06-16,22.5,77.5,30.093332
2020-06-16,22.5,82.5,29.1
2020-06-16,22.5,87.5,30.065
2020-06-16,22.5,92.5,29.349998
2020-06-16,22.5,97.5,22.27
2020-06-16,22.5,102.5,25.80818
2020-06-16,22.5,107.5,29.105623
2020-06-16,22.5,112.5,28.600586
2020-06-16,22.5,117.5,28.774002
2020-06-16,22.5,122.5,29.167501
2020-06-16,22.5,127.5,29.215
2020-06-16,22.5,142.5,28.72
2020-06-16,22.5,152.5,28.76
2020-06-16,27.5,-112.5,30.1125
2020-06-16,27.5,-107.5,29.278336
2020-06-16,27.5,-102.5,28.36
2020-06-16,27.5,-97.5,27.905556
2020-06-16,27.5,-92.5,26.885
2020-06-16,27.5,-87.5,26.99
2020-06-16,27.5,-82.5,27.323198
2020-06-16,27.5,-77.5,27.695
2020-06-16,27.5,-17.5,22.28
2020-06-16,27.5,-12.5,22.672
2020-06-16,27.5,7.5,34.96
2020-06-16,27.5,27.5,29.31
2020-06-16,27.5,32.5,30.5
2020-06-16,27.5,37.5,30.075
2020-06-16,27.5,42.5,31.970001
2020-06-16,27.5,47.5,37.350002
2020-06-16,27.5,52.5,33.34167
2020-06-16,27.5,57.5,33.32375
2020-06-16,27.5,62.5,33.158
2020-06-16,27.5,67.5,34.875
2020-06-16,27.5,72.5,34.385002
2020-06-16,27.5,77.5,33.038002
2020-06-16,27.5,82.5,30.23
2020-06-16,27.5,87.5,7.74
2020-06-16,27.5,92.5,16.48
2020-06-16,27.5,97.5,20.404999
2020-06-16,27.5,102.5,21.759287
2020-06-16,27.5,107.5,24.815382
2020-06-16,27.5,112.5,26.723333
2020-06-16,27.5,117.5,26.815296
2020-06-16,27.5,122.5,27.824999
2020-06-16,27.5,127.5,27.615713
2020-06-16,27.5,132.5,27.93
2020-06-16,27.5,142.5,27.84
2020-06-16,32.5,-117.5,22.81815
2020-06-16,32.5,-112.5,30.891998
2020-06-16,32.5,-107.5,27.223333
2020-06-16,32.5,-102.5,26.887857
2020-06-16,32.5,-97.5,27.300283
2020-06-16,32.5,-92.5,26.152798
2020-06-16,32.5,-87.5,25.814117
2020-06-16,32.5,-82.5,25.067875
2020-06-16,32.5,-77.5,24.52
2020-06-16,32.5,-62.5,23.6
2020-06-16,32.5,-17.5,20.929998
2020-06-16,32.5,-7.5,23.516
2020-06-16,32.5,-2.5,25.942001
2020-06-16,32.5,2.5,25.68
2020-06-16,32.5,7.5,31.29125
2020-06-16,32.5,12.5,27.407497
2020-06-16,32.5,27.5,24.050001
2020-06-16,32.5,32.5,24.868334
2020-06-16,32.5,37.5,25.043749
2020-06-16,32.5,47.5,29.643335
2020-06-16,32.5,52.5,28.272
2020-06-16,32.5,57.5,31.35
2020-06-16,32.5,62.5,34.81
2020-06-16,32.5,67.5,29.62
2020-06-16,32.5,72.5,30.453331
2020-06-16,32.5,77.5,31.09
2020-06-16,32.5,82.5,11.86
2020-06-16,32.5,87.5,9.7
2020-06-16,32.5,92.5,8.236667
2020-06-16,32.5,97.5,12.092221
2020-06-16,32.5,102.5,16.512499
2020-06-16,32.5,107.5,25.212
2020-06-16,32.5,112.5,25.149998
2020-06-16,32.5,117.5,25.199228
2020-06-16,32.5,122.5,25.064285
2020-06-16,32.5,127.5,22.809998
2020-06-16,32.5,132.5,23.802923
2020-06-16,32.5,137.5,23.850456
2020-06-16,37.5,-122.5,20.442665
2020-06-16,37.5,-117.5,25.167692
2020-06-16,37.5,-112.5,22.371666
2020-06-16,37.5,-107.5,21.427141
2020-06-16,37.5,-102.5,24.205885
2020-06-16,37.5,-97.5,26.220003
2020-06-16,37.5,-92.5,24.635386
2020-06-16,37.5,-87.5,24.103075
2020-06-16,37.5,-82.5,21.797297
2020-06-16,37.5,-77.5,23.302036
2020-06-16,37.5,-72.5,22.523333
2020-06-16,37.5,-32.5,18.55
2020-06-16,37.5,-27.5,18.5
2020-06-16,37.5,-7.5,20.993637
2020-06-16,37.5,-2.5,23.601873
2020-06-16,37.5,2.5,24.724285
2020-06-16,37.5,7.5,23.03333
2020-06-16,37.5,12.5,23.456923
2020-06-16,37.5,17.5,23.20857
2020-06-16,37.5,22.5,23.427649
2020-06-16,37.5,27.5,23.704208
2020-06-16,37.5,32.5,21.514286
2020-06-16,37.5,37.5,22.78818
2020-06-16,37.5,42.5,22.865
2020-06-16,37.5,47.5,23.685383
2020-06-16,37.5,52.5,26.775
2020-06-16,37.5,57.5,28.835999
2020-06-16,37.5,62.5,30.05
2020-06-16,37.5,67.5,29.329998
2020-06-16,37.5,72.5,18.67
2020-06-16,37.5,77.5,24.515999
2020-06-16,37.5,87.5,24.9
2020-06-16,37.5,92.5,11.94
2020-06-16,37.5,97.5,15.2075
2020-06-16,37.5,102.5,15.28
2020-06-16,37.5,107.5,21.425453
2020-06-16,37.5,112.5,23.67
2020-06-16,37.5,117.5,25.201876
2020-06-16,37.5,122.5,22.035715
2020-06-16,37.5,127.5,22.673023
2020-06-16,37.5,132.5,22.762222
2020-06-16,37.5,137.5,22.0505
2020-06-16,37.5,142.5,21.287144
2020-06-16,42.5,-122.5,17.309284
2020-06-16,42.5,-117.5,18.560001
2020-06-16,42.5,-112.5,16.654707
2020-06-16,42.5,-107.5,18.523846
2020-06-16,42.5,-102.5,21.94056
2020-06-16,42.5,-97.5,24.076157
2020-06-16,42.5,-92.5,22.625
2020-06-16,42.5,-87.5,20.907272
2020-06-16,42.5,-82.5,20.976889
2020-06-16,42.5,-77.5,20.040733
2020-06-16,42.5,-72.5,19.771996
2020-06-16,42.5,-67.5,17.235556
2020-06-16,42.5,-62.5,14.73
2020-06-16,42.5,-7.5,16.755001
2020-06-16,42.5,-2.5,18.640417
2020-06-16,42.5,2.5,19.583336
2020-06-16,42.5,7.5,21.145655
2020-06-16,42.5,12.5,20.521786
2020-06-16,42.5,17.5,20.661251
2020-06-16,42.5,22.5,18.876669
2020-06-16,42.5,27.5,21.388126
2020-06-16,42.5,32.5,20.789999
2020-06-16,42.5,37.5,21.91
2020-06-16,42.5,42.5,21.55667
2020-06-16,42.5,47.5,24.853333
2020-06-16,42.5,52.5,27.6
2020-06-16,42.5,57.5,28.643335
2020-06-16,42.5,62.5,29.255001
2020-06-16,42.5,67.5,26.97889
2020-06-16,42.5,72.5,23.32909
2020-06-16,42.5,77.5,18.735
2020-06-16,42.5,82.5,20.598333
2020-06-16,42.5,87.5,23.671429
2020-06-16,42.5,92.5,25.296667
2020-06-16,42.5,97.5,20.1
2020-06-16,42.5,102.5,25.243332
2020-06-16,42.5,107.5,22.013334
2020-06-16,42.5,112.5,21.305
2020-06-16,42.5,117.5,21.4275
2020-06-16,42.5,122.5,22.603529
2020-06-16,42.5,127.5,19.282776
2020-06-16,42.5,132.5,16.21
2020-06-16,42.5,137.5,15.4
2020-06-16,42.5,142.5,16.739258
2020-06-16,42.5,147.5,11.35
2020-06-16,47.5,-127.5,13.926666
2020-06-16,47.5,-122.5,15.310733
2020-06-16,47.5,-117.5,16.7245
2020-06-16,47.5,-112.5,14.691428
2020-06-16,47.5,-107.5,16.928572
2020-06-16,47.5,-102.5,19.358463
2020-06-16,47.5,-97.5,20.059599
2020-06-16,47.5,-92.5,18.34583
2020-06-16,47.5,-87.5,16.407272
2020-06-16,47.5,-82.5,16.37857
2020-06-16,47.5,-77.5,17.03222
2020-06-16,47.5,-72.5,17.429615
2020-06-16,47.5,-67.5,15.406666
2020-06-16,47.5,-62.5,14.735833
2020-06-16,47.5,-57.5,11.5175
2020-06-16,47.5,-52.5,13.17
2020-06-16,47.5,-7.5,14.65
2020-06-16,47.5,-2.5,16.147501
2020-06-16,47.5,2.5,17.361515
2020-06-16,47.5,7.5,14.784285
2020-06-16,47.5,12.5,15.367408
2020-06-16,47.5,17.5,17.577665
2020-06-16,47.5,22.5,18.445263
2020-06-16,47.5,27.5,19.052223
2020-06-16,47.5,32.5,21.79909
2020-06-16,47.5,37.5,22.698572
2020-06-16,47.5,42.5,23.2775
2020-06-16,47.5,47.5,26.255
2020-06-16,47.5,52.5,25.81
2020-06-16,47.5,57.5,24.269999
2020-06-16,47.5,62.5,25.0475
2020-06-16,47.5,67.5,23.9
2020-06-16,47.5,72.5,19.1
2020-06-16,47.5,77.5,22.06
2020-06-16,47.5,82.5,20.525002
2020-06-16,47.5,87.5,18.264002
2020-06-16,47.5,92.5,17.158333
2020-06-16,47.5,97.5,12.48
2020-06-16,47.5,102.5,16.112
2020-06-16,47.5,107.5,17.785
2020-06-16,47.5,112.5,18.640001
2020-06-16,47.5,117.5,18.16
2020-06-16,47.5,122.5,18.29
2020-06-16,47.5,127.5,18.210001
2020-06-16,47.5,132.5,16.379284
2020-06-16,47.5,137.5,14.016251
2020-06-16,47.5,142.5,11.540001
2020-06-16,52.5,-177.5,7.31
2020-06-16,52.5,-167.5,8.81
2020-06-16,52.5,-132.5,11.396001
2020-06-16,52.5,-127.5,12.892
2020-06-16,52.5,-122.5,13.615001
2020-06-16,52.5,-117.5,12.8407135
2020-06-16,52.5,-112.5,14.517369
2020-06-16,52.5,-107.5,15.233846
2020-06-16,52.5,-102.5,15.334002
2020-06-16,52.5,-97.5,14.968334
2020-06-16,52.5,-92.5,16.393333
2020-06-16,52.5,-87.5,8.25
2020-06-16,52.5,-77.5,11.55
2020-06-16,52.5,-72.5,12.445
2020-06-16,52.5,-67.5,10.79
2020-06-16,52.5,-62.5,12.203334
2020-06-16,52.5,-57.5,9.075999
2020-06-16,52.5,-12.5,13.32
2020-06-16,52.5,-7.5,13.45647
2020-06-16,52.5,-2.5,14.657068
2020-06-16,52.5,2.5,16.327173
2020-06-16,52.5,7.5,17.348959
2020-06-16,52.5,12.5,17.616796
2020-06-16,52.5,17.5,16.8725
2020-06-16,52.5,22.5,18.681307
2020-06-16,52.5,27.5,20.183573
2020-06-16,52.5,32.5,21.348183
2020-06-16,52.5,37.5,20.393333
2020-06-16,52.5,42.5,20.2075
2020-06-16,52.5,47.5,17.715
2020-06-16,52.5,52.5,21.185001
2020-06-16,52.5,57.5,18.161428
2020-06-16,52.5,62.5,17.265
2020-06-16,52.5,67.5,17.443335
2020-06-16,52.5,72.5,17.258
2020-06-16,52.5,77.5,18.914999
2020-06-16,52.5,82.5,17.393333
2020-06-16,52.5,87.5,13.997999
2020-06-16,52.5,92.5,15.268
2020-06-16,52.5,97.5,13.59
2020-06-16,52.5,102.5,15.221667
2020-06-16,52.5,107.5,14.678889
2020-06-16,52.5,112.5,15.714
2020-06-16,52.5,117.5,15.9585705
2020-06-16,52.5,122.5,14.590001
2020-06-16,52.5,127.5,15.994167
2020-06-16,52.5,132.5,13.8533325
2020-06-16,52.5,137.5,10.341666
2020-06-16,52.5,142.5,8.706668
2020-06-16,52.5,157.5,9.213333
2020-06-16,57.5,-172.5,8.66
2020-06-16,57.5,-167.5,7.94
2020-06-16,57.5,-162.5,9.440001
2020-06-16,57.5,-157.5,10.553333
2020-06-16,57.5,-152.5,10.9225
2020-06-16,57.5,-137.5,11.772001
2020-06-16,57.5,-132.5,11.248333
2020-06-16,57.5,-127.5,12.98
2020-06-16,57.5,-122.5,14.37
2020-06-16,57.5,-117.5,14.146667
2020-06-16,57.5,-112.5,14.554999
2020-06-16,57.5,-107.5,13.32
2020-06-16,57.5,-102.5,11.25
2020-06-16,57.5,-97.5,12.12
2020-06-16,57.5,-92.5,8.435
2020-06-16,57.5,-77.5,7.58
2020-06-16,57.5,-67.5,6.71
2020-06-16,57.5,-47.5,3.54
2020-06-16,57.5,-7.5,12.5128565
2020-06-16,57.5,-2.5,12.333794
2020-06-16,57.5,2.5,13.696668
2020-06-16,57.5,7.5,16.435
2020-06-16,57.5,12.5,17.042439
2020-06-16,57.5,17.5,16.702381
2020-06-16,57.5,22.5,17.495625
2020-06-16,57.5,27.5,18.253845
2020-06-16,57.5,32.5,19.4575
2020-06-16,57.5,37.5,17.995998
2020-06-16,57.5,42.5,16.413332
2020-06-16,57.5,47.5,15.485
2020-06-16,57.5,52.5,14.184999
2020-06-16,57.5,57.5,14.073999
2020-06-16,57.5,62.5,14.090001
2020-06-16,57.5,67.5,14.8
2020-06-16,57.5,77.5,15.03875
2020-06-16,57.5,82.5,15.325555
2020-06-16,57.5,87.5,15.010001
2020-06-16,57.5,92.5,15.139999
2020-06-16,57.5,97.5,16.555
2020-06-16,57.5,102.5,16.275002
2020-06-16,57.5,107.5,15.123333
2020-06-16,57.5,112.5,14.43
2020-06-16,57.5,117.5,13.84
2020-06-16,57.5,122.5,13.735001
2020-06-16,57.5,127.5,14.42
2020-06-16,57.5,132.5,12.54
2020-06-16,57.5,137.5,12.240001
2020-06-16,57.5,142.5,7.99
2020-06-16,57.5,152.5,10.57
2020-06-16,57.5,162.5,9.43
2020-06-16,62.5,-172.5,5.5299997
2020-06-16,62.5,-167.5,10.290001
2020-06-16,62.5,-162.5,11.660001
2020-06-16,62.5,-157.5,11.88
2020-06-16,62.5,-152.5,12.3775
2020-06-16,62.5,-147.5,12.306001
2020-06-16,62.5,-137.5,11.932
2020-06-16,62.5,-132.5,11.860001
2020-06-16,62.5,-127.5,12.32
2020-06-16,62.5,-122.5,14.83
2020-06-16,62.5,-117.5,13.12
2020-06-16,62.5,-112.5,14.1
2020-06-16,62.5,-107.5,9.73
2020-06-16,62.5,-92.5,4.63
2020-06-16,62.5,-82.5,4.12
2020-06-16,62.5,-67.5,3.37
2020-06-16,62.5,-52.5,3.625
2020-06-16,62.5,-47.5,6.975
2020-06-16,62.5,-42.5,4.603333
2020-06-16,62.5,-22.5,9.656667
2020-06-16,62.5,-17.5,9.153334
2020-06-16,62.5,-7.5,9.63
2020-06-16,62.5,-2.5,11.255
2020-06-16,62.5,2.5,12.96
2020-06-16,62.5,7.5,15.601579
2020-06-16,62.5,12.5,15.686876
2020-06-16,62.5,17.5,16.285881
2020-06-16,62.5,22.5,17.60625
2020-06-16,62.5,27.5,17.536154
2020-06-16,62.5,32.5,16.4475
2020-06-16,62.5,37.5,16.210001
2020-06-16,62.5,42.5,14.593333
2020-06-16,62.5,47.5,13.136
2020-06-16,62.5,52.5,12.92
2020-06-16,62.5,57.5,13.64
2020-06-16,62.5,62.5,13.734001
2020-06-16,62.5,67.5,13.085
2020-06-16,62.5,72.5,13.635
2020-06-16,62.5,77.5,13.339999
2020-06-16,62.5,82.5,14.16
2020-06-16,62.5,87.5,14.943334
2020-06-16,62.5,92.5,15.04
2020-06-16,62.5,102.5,15.5
2020-06-16,62.5,107.5,16.54
2020-06-16,62.5,112.5,16.503332
2020-06-16,62.5,117.5,17.195
2020-06-16,62.5,122.5,18.064999
2020-06-16,62.5,127.5,17.830002
2020-06-16,62.5,132.5,17.26
2020-06-16,62.5,137.5,15.91
2020-06-16,62.5,142.5,12.196667
2020-06-16,62.5,152.5,17.07
2020-06-16,62.5,167.5,8.89
2020-06-16,62.5,172.5,14.73
2020-06-16,62.5,177.5,11.24
2020-06-16,67.5,-177.5,9.06
2020-06-16,67.5,-167.5,4.3266664
2020-06-16,67.5,-152.5,14.55
2020-06-16,67.5,-142.5,11.24
2020-06-16,67.5,-137.5,7.655
2020-06-16,67.5,-132.5,10.63
2020-06-16,67.5,-127.5,13.184999
2020-06-16,67.5,-122.5,4.68
2020-06-16,67.5,-117.5,6.5
2020-06-16,67.5,-107.5,3.57
2020-06-16,67.5,-97.5,1.75
2020-06-16,67.5,-92.5,3.46
2020-06-16,67.5,-82.5,1.41
2020-06-16,67.5,-67.5,2.84
2020-06-16,67.5,-52.5,3.7699997
2020-06-16,67.5,-37.5,6.03
2020-06-16,67.5,-32.5,2.02
2020-06-16,67.5,-22.5,9.240001
2020-06-16,67.5,-17.5,9.25
2020-06-16,67.5,-12.5,8.545
2020-06-16,67.5,7.5,10.88
2020-06-16,67.5,12.5,13.408
2020-06-16,67.5,17.5,11.654615
2020-06-16,67.5,22.5,14.18875
2020-06-16,67.5,27.5,13.982858
2020-06-16,67.5,32.5,13.716001
2020-06-16,67.5,37.5,10.61
2020-06-16,67.5,42.5,8.703334
2020-06-16,67.5,47.5,7.74
2020-06-16,67.5,52.5,11.03
2020-06-16,67.5,57.5,10.655
2020-06-16,67.5,62.5,8.066667
2020-06-16,67.5,67.5,4.19
2020-06-16,67.5,77.5,10.49
2020-06-16,67.5,87.5,13.51
2020-06-16,67.5,92.5,10.64
2020-06-16,67.5,112.5,16.55
2020-06-16,67.5,122.5,17.545
2020-06-16,67.5,132.5,19.9
2020-06-16,67.5,152.5,18.53
2020-06-16,67.5,162.5,14.5
2020-06-16,67.5,167.5,12.83
2020-06-16,72.5,-177.5,1.85
2020-06-16,72.5,-157.5,2.58
2020-06-16,72.5,-147.5,3.75
2020-06-16,72.5,-142.5,1.14
2020-06-16,72.5,-117.5,4.18
2020-06-16,72.5,-92.5,1.12
2020-06-16,72.5,-77.5,3.4
2020-06-16,72.5,-67.5,1
2020-06-16,72.5,-57.5,0.59
2020-06-16,72.5,-52.5,1.65
2020-06-16,72.5,-22.5,2.185
2020-06-16,72.5,-7.5,3.38
2020-06-16,72.5,17.5,6.03
2020-06-16,72.5,22.5,8.896667
2020-06-16,72.5,27.5,8.248
2020-06-16,72.5,32.5,7.65
2020-06-16,72.5,52.5,3.34
2020-06-16,72.5,72.5,2.06
2020-06-16,72.5,82.5,3.33
2020-06-16,72.5,102.5,12.19
2020-06-16,72.5,112.5,16.3
2020-06-16,72.5,127.5,10.940001
2020-06-16,72.5,137.5,13.8
2020-06-16,72.5,147.5,14.38
2020-06-16,77.5,-117.5,2.31
2020-06-16,77.5,-87.5,7
2020-06-16,77.5,-17.5,2.81
2020-06-16,77.5,12.5,3.645
2020-06-16,77.5,17.5,4.53
2020-06-16,77.5,27.5,1.27
2020-06-16,77.5,77.5,-0.6
2020-06-16,77.5,92.5,-0.47
2020-06-16,77.5,102.5,0.53
2020-06-16,77.5,137.5,1.89
2020-06-16,82.5,-17.5,1.55
2020-06-16,82.5,-12.5,-0.03
2020-06-16,82.5,57.5,-0.67
2020-07-16,-77.5,-32.5,-23.44
2020-07-16,-67.5,-67.5,-10.28
2020-07-16,-67.5,37.5,-18.3
2020-07-16,-67.5,62.5,-15.92
2020-07-16,-67.5,112.5,-13.97
2020-07-16,-62.5,-57.5,-6.41
2020-07-16,-62.5,-42.5,-14.21
2020-07-16,-52.5,-72.5,0.16
2020-07-16,-52.5,-67.5,-1.3733333
2020-07-16,-52.5,-62.5,1.43
2020-07-16,-52.5,-57.5,0.71
2020-07-16,-47.5,-67.5,2.5049999
2020-07-16,-42.5,-72.5,2.7233334
2020-07-16,-42.5,-67.5,4.9
2020-07-16,-42.5,-62.5,6.62
2020-07-16,-42.5,-7.5,9.67
2020-07-16,-42.5,142.5,9.71
2020-07-16,-42.5,147.5,7.215
2020-07-16,-42.5,172.5,8.575
2020-07-16,-37.5,-72.5,8.445
2020-07-16,-37.5,-67.5,5.99
2020-07-16,-37.5,-62.5,6.77
2020-07-16,-37.5,-57.5,7.0725
2020-07-16,-37.5,137.5,10.458571
2020-07-16,-37.5,142.5,8.362382
2020-07-16,-37.5,147.5,7.010358
2020-07-16,-37.5,152.5,13.34
2020-07-16,-37.5,172.5,11.62
2020-07-16,-32.5,-77.5,12.72
2020-07-16,-32.5,-72.5,9.02
2020-07-16,-32.5,-67.5,7.58
2020-07-16,-32.5,-62.5,8.951667
2020-07-16,-32.5,-57.5,10.25625
2020-07-16,-32.5,-52.5,10.21
2020-07-16,-32.5,17.5,13.259999
2020-07-16,-32.5,22.5,13.056666
2020-07-16,-32.5,27.5,14.6725
2020-07-16,-32.5,117.5,12.600477
2020-07-16,-32.5,122.5,12.349999
2020-07-16,-32.5,127.5,12.245001
2020-07-16,-32.5,132.5,11.455
2020-07-16,-32.5,137.5,9.573076
2020-07-16,-32.5,142.5,9.41
2020-07-16,-32.5,147.5,8.353333
2020-07-16,-32.5,152.5,11.875882
2020-07-16,-32.5,157.5,17.35
2020-07-16,-27.5,-67.5,11.1
2020-07-16,-27.5,-62.5,12.079999
2020-07-16,-27.5,-57.5,15.695
2020-07-16,-27.5,-52.5,16.2975
2020-07-16,-27.5,-47.5,15.465
2020-07-16,-27.5,17.5,16.5425
2020-07-16,-27.5,22.5,13.4
2020-07-16,-27.5,27.5,8.9375
2020-07-16,-27.5,32.5,16.453333
2020-07-16,-27.5,47.5,20.67
2020-07-16,-27.5,112.5,14.74
2020-07-16,-27.5,117.5,14.025
2020-07-16,-27.5,122.5,14.036667
2020-07-16,-27.5,132.5,11.7
2020-07-16,-27.5,137.5,12.9
2020-07-16,-27.5,142.5,12.71
2020-07-16,-27.5,147.5,11.88
2020-07-16,-27.5,152.5,13.610666
2020-07-16,-27.5,167.5,16.73
2020-07-16,-22.5,-177.5,22.14
2020-07-16,-22.5,-157.5,22.41
2020-07-16,-22.5,-147.5,21.48
2020-07-16,-22.5,-72.5,14.68
2020-07-16,-22.5,-67.5,10.66
2020-07-16,-22.5,-62.5,16.975
