date,lat,lon,rh_anoms
2019-09-16,12.5,7.5,-2.2997062
2019-09-16,12.5,12.5,-3.5042562
2019-09-16,12.5,17.5,-0.556
2019-09-16,12.5,77.5,3.366249
2019-09-16,12.5,82.5,1.8866667
2019-09-16,12.5,97.5,-0.076000005
2019-09-16,12.5,102.5,-1.8591067
2019-09-16,12.5,107.5,-1.0003245
2019-09-16,12.5,122.5,-2.3350074
2019-09-16,12.5,127.5,0.19862069
2019-09-16,12.5,142.5,0.961
2019-09-16,12.5,147.5,2.939
2019-09-16,17.5,-157.5,-2.36
2019-09-16,17.5,-102.5,-1.7812423
2019-09-16,17.5,-97.5,-3.0335615
2019-09-16,17.5,-92.5,-0.6584047
2019-09-16,17.5,-87.5,-1.8474321
2019-09-16,17.5,-82.5,-1.1775862
2019-09-16,17.5,-77.5,2.1145978
2019-09-16,17.5,-72.5,0.81499666
2019-09-16,17.5,-67.5,-0.25209776
2019-09-16,17.5,-62.5,1.1165873
2019-09-16,17.5,-22.5,-2.5614285
2019-09-16,17.5,-17.5,0.6574585
2019-09-16,17.5,-12.5,-2.3510756
2019-09-16,17.5,-7.5,1.7916471
2019-09-16,17.5,7.5,-1.8723077
2019-09-16,17.5,12.5,2.1555555
2019-09-16,17.5,32.5,1.3619231
2019-09-16,17.5,42.5,1.1236666
2019-09-16,17.5,52.5,0.46566668
2019-09-16,17.5,72.5,4.289111
2019-09-16,17.5,77.5,2.991
2019-09-16,17.5,82.5,2.5738478
2019-09-16,17.5,97.5,-2.035001
2019-09-16,17.5,102.5,-3.9351587
2019-09-16,17.5,107.5,-3.1907861
2019-09-16,17.5,112.5,-0.9226906
2019-09-16,17.5,117.5,4.158077
2019-09-16,17.5,122.5,1.5972794
2019-09-16,22.5,-157.5,1.5913334
2019-09-16,22.5,-112.5,-3.4906666
2019-09-16,22.5,-107.5,-1.2511516
2019-09-16,22.5,-102.5,-1.7908154
2019-09-16,22.5,-97.5,-2.9144955
2019-09-16,22.5,-87.5,-0.06614494
2019-09-16,22.5,-82.5,-1.5978506
2019-09-16,22.5,-77.5,3.5357199
2019-09-16,22.5,-17.5,-4.2963333
2019-09-16,22.5,7.5,-2.1192012
2019-09-16,22.5,22.5,2.1513636
2019-09-16,22.5,32.5,2.115
2019-09-16,22.5,37.5,2.239
2019-09-16,22.5,42.5,-0.74616665
2019-09-16,22.5,47.5,3.326
2019-09-16,22.5,52.5,3.6611087
2019-09-16,22.5,57.5,-0.03307686
2019-09-16,22.5,67.5,6.217143
2019-09-16,22.5,72.5,10.368556
2019-09-16,22.5,77.5,10.015141
2019-09-16,22.5,82.5,6.2109413
2019-09-16,22.5,87.5,1.7408968
2019-09-16,22.5,92.5,-0.31502017
2019-09-16,22.5,97.5,-2.8215232
2019-09-16,22.5,102.5,-3.513004
2019-09-16,22.5,107.5,-4.388205
2019-09-16,22.5,112.5,-4.6599617
2019-09-16,22.5,117.5,-5.3702
2019-09-16,22.5,122.5,2.2683291
2019-09-16,22.5,127.5,5.6808333
2019-09-16,22.5,142.5,1.435
2019-09-16,22.5,152.5,-0.7317857
2019-09-16,27.5,-112.5,2.8070772
2019-09-16,27.5,-107.5,2.11085
2019-09-16,27.5,-102.5,-1.5442593
2019-09-16,27.5,-97.5,-1.5699475
2019-09-16,27.5,-92.5,-0.9863685
2019-09-16,27.5,-87.5,-9.646522
2019-09-16,27.5,-82.5,-6.4228044
2019-09-16,27.5,-77.5,-0.80466664
2019-09-16,27.5,-17.5,0.27178127
2019-09-16,27.5,-12.5,0.20572227
2019-09-16,27.5,2.5,-3.0103571
2019-09-16,27.5,7.5,0.38672417
2019-09-16,27.5,17.5,0.07473684
2019-09-16,27.5,22.5,0.7484211
2019-09-16,27.5,27.5,0.9155358
2019-09-16,27.5,32.5,1.3511578
2019-09-16,27.5,37.5,1.0591667
2019-09-16,27.5,42.5,0.13866663
2019-09-16,27.5,47.5,-2.4043016
2019-09-16,27.5,52.5,-1.4157181
2019-09-16,27.5,57.5,1.1203097
2019-09-16,27.5,62.5,-0.24821325
2019-09-16,27.5,67.5,1.3023047
2019-09-16,27.5,72.5,5.310641
2019-09-16,27.5,77.5,6.7801056
2019-09-16,27.5,82.5,6.176
2019-09-16,27.5,87.5,2.045532
2019-09-16,27.5,92.5,2.0053332
2019-09-16,27.5,97.5,-1.3633333
2019-09-16,27.5,102.5,0.4062282
2019-09-16,27.5,107.5,-3.1426847
2019-09-16,27.5,112.5,-13.863422
2019-09-16,27.5,117.5,-11.079228
2019-09-16,27.5,122.5,-0.032254606
2019-09-16,27.5,127.5,4.369014
2019-09-16,27.5,132.5,3.7136667
2019-09-16,27.5,142.5,4.161667
2019-09-16,32.5,-122.5,-10.559655
2019-09-16,32.5,-117.5,-1.2551363
2019-09-16,32.5,-112.5,4.9143457
2019-09-16,32.5,-107.5,1.710952
2019-09-16,32.5,-102.5,-1.225955
2019-09-16,32.5,-97.5,-2.481085
2019-09-16,32.5,-92.5,-1.9282658
2019-09-16,32.5,-87.5,-6.328784
2019-09-16,32.5,-82.5,-7.2525125
2019-09-16,32.5,-77.5,-1.521765
2019-09-16,32.5,-62.5,1.2228
2019-09-16,32.5,-17.5,-1.9439999
2019-09-16,32.5,-7.5,-2.0171766
2019-09-16,32.5,-2.5,-2.594639
2019-09-16,32.5,2.5,-2.6046667
2019-09-16,32.5,7.5,1.9759837
2019-09-16,32.5,12.5,0.34681088
2019-09-16,32.5,17.5,1.3406627
2019-09-16,32.5,22.5,10.963636
2019-09-16,32.5,27.5,-0.19659595
2019-09-16,32.5,32.5,2.2974446
2019-09-16,32.5,37.5,1.7851293
2019-09-16,32.5,47.5,-2.4328077
2019-09-16,32.5,52.5,-2.4843547
2019-09-16,32.5,57.5,-3.103422
2019-09-16,32.5,62.5,0.5688
2019-09-16,32.5,67.5,4.695
2019-09-16,32.5,72.5,0.41946706
2019-09-16,32.5,77.5,1.1290977
2019-09-16,32.5,82.5,-2.0373333
2019-09-16,32.5,87.5,4.53
2019-09-16,32.5,92.5,1.707778
2019-09-16,32.5,97.5,2.3104815
2019-09-16,32.5,102.5,2.2164721
2019-09-16,32.5,107.5,1.8468668
2019-09-16,32.5,112.5,-8.724621
2019-09-16,32.5,117.5,-5.7645154
2019-09-16,32.5,122.5,2.084
2019-09-16,32.5,127.5,6.7612586
2019-09-16,32.5,132.5,3.0794065
2019-09-16,32.5,137.5,0.89051306
2019-09-16,37.5,-122.5,-0.3573578
2019-09-16,37.5,-117.5,0.943237
2019-09-16,37.5,-112.5,-4.055996
2019-09-16,37.5,-107.5,-5.371819
2019-09-16,37.5,-102.5,-3.5492268
2019-09-16,37.5,-97.5,4.5120425
2019-09-16,37.5,-92.5,3.0886285
2019-09-16,37.5,-87.5,-3.260104
2019-09-16,37.5,-82.5,-6.661786
2019-09-16,37.5,-77.5,-2.815225
2019-09-16,37.5,-72.5,-2.6734025
2019-09-16,37.5,-32.5,-2.04
2019-09-16,37.5,-27.5,0.3277648
2019-09-16,37.5,-7.5,-3.2014678
2019-09-16,37.5,-2.5,3.3298314
2019-09-16,37.5,2.5,2.1933205
2019-09-16,37.5,7.5,4.4335375
2019-09-16,37.5,12.5,3.5624068
2019-09-16,37.5,17.5,0.2345779
2019-09-16,37.5,22.5,-3.5794163
2019-09-16,37.5,27.5,-0.30743775
2019-09-16,37.5,32.5,-0.32639313
2019-09-16,37.5,37.5,-1.3942916
2019-09-16,37.5,42.5,-1.4618357
2019-09-16,37.5,47.5,1.9425513
2019-09-16,37.5,52.5,1.8912659
2019-09-16,37.5,57.5,1.6464748
2019-09-16,37.5,62.5,0.736042
2019-09-16,37.5,67.5,-0.4220876
2019-09-16,37.5,72.5,-3.4764
2019-09-16,37.5,77.5,1.6724666
2019-09-16,37.5,87.5,7.642667
2019-09-16,37.5,92.5,-2.28925
2019-09-16,37.5,97.5,-0.23799999
2019-09-16,37.5,102.5,0.9898889
2019-09-16,37.5,107.5,0.43285993
2019-09-16,37.5,112.5,-4.0018353
2019-09-16,37.5,117.5,-5.0035343
2019-09-16,37.5,122.5,-1.861632
2019-09-16,37.5,127.5,2.9139795
2019-09-16,37.5,132.5,1.952645
2019-09-16,37.5,137.5,-0.20167916
2019-09-16,37.5,142.5,-0.7444725
2019-09-16,42.5,-122.5,8.183776
2019-09-16,42.5,-117.5,10.43393
2019-09-16,42.5,-112.5,6.4663124
2019-09-16,42.5,-107.5,0.20773514
2019-09-16,42.5,-102.5,4.449927
2019-09-16,42.5,-97.5,8.271746
2019-09-16,42.5,-92.5,7.4425287
2019-09-16,42.5,-87.5,4.4918437
2019-09-16,42.5,-82.5,-0.036108423
2019-09-16,42.5,-77.5,-0.915976
2019-09-16,42.5,-72.5,-1.7938721
2019-09-16,42.5,-67.5,-0.43427005
2019-09-16,42.5,-62.5,-1.566813
2019-09-16,42.5,-7.5,-1.2766669
2019-09-16,42.5,-2.5,0.0312898
2019-09-16,42.5,2.5,-6.434003
2019-09-16,42.5,7.5,-1.867811
2019-09-16,42.5,12.5,-0.7468983
2019-09-16,42.5,17.5,-0.92436343
2019-09-16,42.5,22.5,-6.385128
2019-09-16,42.5,27.5,-5.4558134
2019-09-16,42.5,32.5,-5.1962028
2019-09-16,42.5,37.5,-2.9768062
2019-09-16,42.5,42.5,-3.3157458
2019-09-16,42.5,47.5,-3.3428593
2019-09-16,42.5,52.5,1.766768
2019-09-16,42.5,57.5,-1.7108334
2019-09-16,42.5,62.5,1.2450833
2019-09-16,42.5,67.5,0.07630653
2019-09-16,42.5,72.5,0.25606534
2019-09-16,42.5,77.5,1.0983958
2019-09-16,42.5,82.5,2.6432223
2019-09-16,42.5,87.5,1.3638457
2019-09-16,42.5,92.5,-1.423
2019-09-16,42.5,97.5,4.378
2019-09-16,42.5,102.5,1.3798094
2019-09-16,42.5,107.5,-0.29011106
2019-09-16,42.5,112.5,-6.0028825
2019-09-16,42.5,117.5,-8.578153
2019-09-16,42.5,122.5,0.16248947
2019-09-16,42.5,127.5,-0.86571574
2019-09-16,42.5,132.5,-2.4189374
2019-09-16,42.5,137.5,-4.223793
2019-09-16,42.5,142.5,-2.4233057
2019-09-16,42.5,147.5,-2.3734484
2019-09-16,47.5,-127.5,0.40006757
2019-09-16,47.5,-122.5,4.4699636
2019-09-16,47.5,-117.5,8.446624
2019-09-16,47.5,-112.5,6.39161
2019-09-16,47.5,-107.5,10.65735
2019-09-16,47.5,-102.5,13.829019
2019-09-16,47.5,-97.5,7.9989076
2019-09-16,47.5,-92.5,5.0055995
2019-09-16,47.5,-87.5,4.806676
2019-09-16,47.5,-82.5,2.8821335
2019-09-16,47.5,-77.5,0.9302548
2019-09-16,47.5,-72.5,0.6339054
2019-09-16,47.5,-67.5,0.9459249
2019-09-16,47.5,-62.5,0.62593275
2019-09-16,47.5,-57.5,0.04414797
2019-09-16,47.5,-52.5,-0.35453582
2019-09-16,47.5,-7.5,0.32955173
2019-09-16,47.5,-2.5,-1.9192599
2019-09-16,47.5,2.5,-7.340878
2019-09-16,47.5,7.5,-3.124611
2019-09-16,47.5,12.5,-0.95155245
2019-09-16,47.5,17.5,-2.4434612
2019-09-16,47.5,22.5,-5.670658
2019-09-16,47.5,27.5,-8.739363
2019-09-16,47.5,32.5,-11.338883
2019-09-16,47.5,37.5,-9.087771
2019-09-16,47.5,42.5,-4.6190577
2019-09-16,47.5,47.5,-5.2091074
2019-09-16,47.5,52.5,1.9225584
2019-09-16,47.5,57.5,5.1067204
2019-09-16,47.5,62.5,4.479496
2019-09-16,47.5,67.5,6.06103
2019-09-16,47.5,72.5,4.716767
2019-09-16,47.5,77.5,3.7872415
2019-09-16,47.5,82.5,4.034445
2019-09-16,47.5,87.5,5.3118663
2019-09-16,47.5,92.5,-1.6260248
2019-09-16,47.5,97.5,-8.484431
2019-09-16,47.5,102.5,-7.768434
2019-09-16,47.5,107.5,-4.616894
2019-09-16,47.5,112.5,-5.357945
2019-09-16,47.5,117.5,-8.824517
2019-09-16,47.5,122.5,-3.4599252
2019-09-16,47.5,127.5,-3.4708354
2019-09-16,47.5,132.5,-3.7797275
2019-09-16,47.5,137.5,-3.900308
2019-09-16,47.5,142.5,-2.6920414
2019-09-16,52.5,-177.5,1.9709524
2019-09-16,52.5,-167.5,0.778
2019-09-16,52.5,-132.5,0.13015223
2019-09-16,52.5,-127.5,0.19402191
2019-09-16,52.5,-122.5,5.783502
2019-09-16,52.5,-117.5,4.6607976
2019-09-16,52.5,-112.5,7.0495133
2019-09-16,52.5,-107.5,7.3766456
2019-09-16,52.5,-102.5,5.1232724
2019-09-16,52.5,-97.5,0.21113522
2019-09-16,52.5,-92.5,4.6432185
2019-09-16,52.5,-87.5,-1.2561538
2019-09-16,52.5,-77.5,-2.3048277
2019-09-16,52.5,-72.5,-1.3837522
2019-09-16,52.5,-67.5,-0.84222525
2019-09-16,52.5,-62.5,-2.2982304
2019-09-16,52.5,-57.5,0.12246734
2019-09-16,52.5,-12.5,1.7386667
2019-09-16,52.5,-7.5,0.5804129
2019-09-16,52.5,-2.5,-0.8231981
2019-09-16,52.5,2.5,-2.9508522
2019-09-16,52.5,7.5,-2.5408022
2019-09-16,52.5,12.5,-3.2138376
2019-09-16,52.5,17.5,-2.34113
2019-09-16,52.5,22.5,-3.8455496
2019-09-16,52.5,27.5,-4.8751445
2019-09-16,52.5,32.5,-5.32279
2019-09-16,52.5,37.5,-6.981115
2019-09-16,52.5,42.5,-6.134697
2019-09-16,52.5,47.5,0.6672414
2019-09-16,52.5,52.5,3.6376054
2019-09-16,52.5,57.5,5.2683177
2019-09-16,52.5,62.5,5.852629
2019-09-16,52.5,67.5,7.069658
2019-09-16,52.5,72.5,3.9742668
2019-09-16,52.5,77.5,-2.2642531
2019-09-16,52.5,82.5,-2.0193594
2019-09-16,52.5,87.5,-0.5176319
2019-09-16,52.5,92.5,0.4917334
2019-09-16,52.5,97.5,-0.47048026
2019-09-16,52.5,102.5,-0.2166103
2019-09-16,52.5,107.5,-0.3465028
2019-09-16,52.5,112.5,-3.3941116
2019-09-16,52.5,117.5,1.5269426
2019-09-16,52.5,122.5,-2.5591652
2019-09-16,52.5,127.5,-2.3927372
2019-09-16,52.5,132.5,-1.9270296
2019-09-16,52.5,137.5,-7.1069856
2019-09-16,52.5,142.5,-3.2395306
2019-09-16,52.5,157.5,-0.47243938
2019-09-16,57.5,-167.5,2.0631819
2019-09-16,57.5,-162.5,1.4151077
2019-09-16,57.5,-157.5,1.7605556
2019-09-16,57.5,-152.5,0.22963804
2019-09-16,57.5,-137.5,-1.5988498
2019-09-16,57.5,-132.5,-0.009330153
2019-09-16,57.5,-127.5,-3.2036667
2019-09-16,57.5,-122.5,4.848277
2019-09-16,57.5,-117.5,4.6561046
2019-09-16,57.5,-112.5,1.3008286
2019-09-16,57.5,-107.5,-0.3000503
2019-09-16,57.5,-102.5,-0.9740038
2019-09-16,57.5,-97.5,-3.3944829
2019-09-16,57.5,-92.5,-4.9249816
2019-09-16,57.5,-77.5,-0.24095239
2019-09-16,57.5,-67.5,-2.0372415
2019-09-16,57.5,-47.5,-0.022962963
2019-09-16,57.5,-7.5,1.1437609
2019-09-16,57.5,-2.5,0.8977477
2019-09-16,57.5,2.5,-1.193306
2019-09-16,57.5,7.5,-0.7712355
2019-09-16,57.5,12.5,0.05104516
2019-09-16,57.5,17.5,-1.4393507
2019-09-16,57.5,22.5,-3.0350986
2019-09-16,57.5,27.5,-1.8241731
2019-09-16,57.5,32.5,-1.5647843
2019-09-16,57.5,37.5,-2.6597092
2019-09-16,57.5,42.5,-1.976111
2019-09-16,57.5,47.5,-2.3607855
2019-09-16,57.5,52.5,-1.8229097
2019-09-16,57.5,57.5,1.6291876
2019-09-16,57.5,62.5,2.5151272
2019-09-16,57.5,67.5,2.062184
2019-09-16,57.5,77.5,-3.3778303
2019-09-16,57.5,82.5,-3.305663
2019-09-16,57.5,87.5,-2.0341847
2019-09-16,57.5,92.5,-3.6130612
2019-09-16,57.5,97.5,-0.20318598
2019-09-16,57.5,102.5,-0.9350724
2019-09-16,57.5,107.5,-0.86509573
2019-09-16,57.5,112.5,0.41240963
2019-09-16,57.5,117.5,-3.8965516
2019-09-16,57.5,122.5,-1.4822614
2019-09-16,57.5,127.5,-0.5933333
2019-09-16,57.5,132.5,-1.6281364
2019-09-16,57.5,137.5,-4.6131124
2019-09-16,57.5,142.5,-3.5993333
2019-09-16,57.5,152.5,-1.2676667
2019-09-16,57.5,162.5,-5.5141373
2019-09-16,62.5,-172.5,6.218727
2019-09-16,62.5,-167.5,4.4693856
2019-09-16,62.5,-162.5,3.3690803
2019-09-16,62.5,-157.5,0.7756481
2019-09-16,62.5,-152.5,3.5159132
2019-09-16,62.5,-147.5,1.9995648
2019-09-16,62.5,-137.5,-4.9852962
2019-09-16,62.5,-132.5,-6.08987
2019-09-16,62.5,-127.5,-2.0946667
2019-09-16,62.5,-122.5,0.50413793
2019-09-16,62.5,-117.5,0.32937214
2019-09-16,62.5,-112.5,1.3939655
2019-09-16,62.5,-107.5,-2.2476
2019-09-16,62.5,-92.5,3.9368966
2019-09-16,62.5,-82.5,4.513793
2019-09-16,62.5,-67.5,0.32566667
2019-09-16,62.5,-52.5,-0.91636777
2019-09-16,62.5,-47.5,-3.7291667
2019-09-16,62.5,-42.5,-2.2063015
2019-09-16,62.5,-22.5,1.502482
2019-09-16,62.5,-17.5,0.81708336
2019-09-16,62.5,-7.5,-0.15689655
2019-09-16,62.5,-2.5,-1.9116668
2019-09-16,62.5,2.5,-1.686869
2019-09-16,62.5,7.5,0.50895214
2019-09-16,62.5,12.5,2.698463
2019-09-16,62.5,17.5,1.1224816
2019-09-16,62.5,22.5,1.3848614
2019-09-16,62.5,27.5,-0.610508
2019-09-16,62.5,32.5,-0.3879704
2019-09-16,62.5,37.5,-1.2537593
2019-09-16,62.5,42.5,-0.9729697
2019-09-16,62.5,47.5,-1.978521
2019-09-16,62.5,52.5,0.36948484
2019-09-16,62.5,57.5,-1.2291347
2019-09-16,62.5,62.5,-0.045937054
2019-09-16,62.5,67.5,2.9003334
2019-09-16,62.5,72.5,4.264098
2019-09-16,62.5,77.5,-0.55822223
2019-09-16,62.5,82.5,-0.48466668
2019-09-16,62.5,87.5,-1.6218923
2019-09-16,62.5,92.5,0.5693333
2019-09-16,62.5,102.5,-1.22
2019-09-16,62.5,107.5,3.647143
2019-09-16,62.5,112.5,2.3967767
2019-09-16,62.5,117.5,0.34366667
2019-09-16,62.5,122.5,0.25895977
2019-09-16,62.5,127.5,1.3212416
2019-09-16,62.5,132.5,-0.14372416
2019-09-16,62.5,137.5,1.5
2019-09-16,62.5,142.5,0.9819317
2019-09-16,62.5,152.5,1.9746667
2019-09-16,62.5,167.5,-1.9695238
2019-09-16,62.5,172.5,-4.405862
2019-09-16,62.5,177.5,2.5216668
2019-09-16,67.5,-177.5,0.09407407
2019-09-16,67.5,-167.5,2.1977856
2019-09-16,67.5,-162.5,3.452
2019-09-16,67.5,-152.5,3.7649999
2019-09-16,67.5,-142.5,2.1212
2019-09-16,67.5,-137.5,2.3451834
2019-09-16,67.5,-132.5,-0.9657667
2019-09-16,67.5,-127.5,-4.7824707
2019-09-16,67.5,-122.5,-0.8792593
2019-09-16,67.5,-117.5,2.2203448
2019-09-16,67.5,-107.5,0.89896554
2019-09-16,67.5,-102.5,-0.36173913
2019-09-16,67.5,-97.5,4.79
2019-09-16,67.5,-92.5,5.1475
2019-09-16,67.5,-82.5,3.6386206
2019-09-16,67.5,-67.5,2.6241379
2019-09-16,67.5,-52.5,2.5881014
2019-09-16,67.5,-37.5,-4.337037
2019-09-16,67.5,-32.5,-0.29068965
2019-09-16,67.5,-22.5,4.4027343
2019-09-16,67.5,-17.5,5.3270416
2019-09-16,67.5,-12.5,3.2906845
2019-09-16,67.5,7.5,-1.405
2019-09-16,67.5,12.5,-2.2667012
2019-09-16,67.5,17.5,-1.0937281
2019-09-16,67.5,22.5,1.631114
2019-09-16,67.5,27.5,0.74075854
2019-09-16,67.5,32.5,-0.82869655
2019-09-16,67.5,37.5,0.07406664
2019-09-16,67.5,42.5,1.1678395
2019-09-16,67.5,47.5,-1.1082609
2019-09-16,67.5,52.5,-0.031333335
2019-09-16,67.5,57.5,2.454661
2019-09-16,67.5,62.5,3.0554287
2019-09-16,67.5,67.5,1.5372413
2019-09-16,67.5,77.5,0.89266664
2019-09-16,67.5,87.5,3.683
2019-09-16,67.5,112.5,1.8683333
2019-09-16,67.5,122.5,6.2204313
2019-09-16,67.5,132.5,4.8584614
2019-09-16,67.5,152.5,-3.3168964
2019-09-16,67.5,162.5,-6.038214
2019-09-16,67.5,167.5,-2.7133334
2019-09-16,72.5,-177.5,1.3239286
2019-09-16,72.5,-157.5,3.267
2019-09-16,72.5,-147.5,-1.0748
2019-09-16,72.5,-117.5,-0.3588889
2019-09-16,72.5,-92.5,-4.1213794
2019-09-16,72.5,-77.5,4.53
2019-09-16,72.5,-67.5,4.8556666
2019-09-16,72.5,-57.5,-2.7368965
2019-09-16,72.5,-52.5,1.6238462
2019-09-16,72.5,-37.5,-1.764
2019-09-16,72.5,-22.5,1.3419273
2019-09-16,72.5,-7.5,2.7823334
2019-09-16,72.5,17.5,-0.95600003
2019-09-16,72.5,22.5,-1.6007127
2019-09-16,72.5,27.5,0.96641904
2019-09-16,72.5,32.5,3.1025
2019-09-16,72.5,52.5,1.5224138
2019-09-16,72.5,72.5,1.5791667
2019-09-16,72.5,82.5,5.1246667
2019-09-16,72.5,102.5,0.74266666
2019-09-16,72.5,112.5,8.327
2019-09-16,72.5,127.5,7.1033077
2019-09-16,72.5,137.5,-0.5072727
2019-09-16,72.5,147.5,-5.8051724
2019-09-16,77.5,-117.5,-1.59
2019-09-16,77.5,-17.5,2.891
2019-09-16,77.5,12.5,-0.931
2019-09-16,77.5,17.5,0.9577262
2019-09-16,77.5,27.5,3.9006667
2019-09-16,77.5,77.5,0.52166665
2019-09-16,77.5,92.5,-1.589
2019-09-16,77.5,102.5,2.462069
2019-09-16,77.5,137.5,-0.41214284
2019-09-16,82.5,-17.5,4.6574073
2019-09-16,82.5,-12.5,4.115
2019-09-16,82.5,57.5,-0.21615385
2019-10-16,-67.5,-67.5,6.3041377
2019-10-16,-67.5,37.5,3.419655
2019-10-16,-67.5,62.5,5.883
2019-10-16,-67.5,112.5,0.562
2019-10-16,-62.5,-57.5,-3.0888054
2019-10-16,-62.5,-42.5,3.8617241
2019-10-16,-52.5,-72.5,-4.096
2019-10-16,-52.5,-67.5,-1.9365593
2019-10-16,-52.5,-62.5,-0.9114815
2019-10-16,-52.5,-57.5,2.1810346
2019-10-16,-47.5,-67.5,-3.1611552
2019-10-16,-42.5,-72.5,-0.9541111
2019-10-16,-42.5,-67.5,-2.563738
2019-10-16,-42.5,-62.5,-1.3943334
2019-10-16,-42.5,-7.5,-3.989
2019-10-16,-42.5,142.5,1.8945454
2019-10-16,-42.5,147.5,-1.417023
2019-10-16,-42.5,172.5,0.72553444
2019-10-16,-37.5,-72.5,-3.9944334
2019-10-16,-37.5,-67.5,-5.0804367
2019-10-16,-37.5,-62.5,-9.520833
2019-10-16,-37.5,-57.5,-4.7907767
2019-10-16,-37.5,137.5,-2.353397
2019-10-16,-37.5,142.5,-2.821177
2019-10-16,-37.5,147.5,-6.1719055
2019-10-16,-37.5,152.5,-0.6159584
2019-10-16,-37.5,172.5,0.8210345
2019-10-16,-32.5,-77.5,-2.57
2019-10-16,-32.5,-72.5,-7.4223332
2019-10-16,-32.5,-67.5,-2.9827833
2019-10-16,-32.5,-62.5,1.1073135
2019-10-16,-32.5,-57.5,0.93142086
2019-10-16,-32.5,-52.5,0.937
2019-10-16,-32.5,17.5,1.2923265
2019-10-16,-32.5,22.5,-8.422274
2019-10-16,-32.5,27.5,-6.0140624
2019-10-16,-32.5,117.5,-0.72166747
2019-10-16,-32.5,122.5,-1.2518333
2019-10-16,-32.5,127.5,-1.4933333
2019-10-16,-32.5,132.5,-8.774086
2019-10-16,-32.5,137.5,-7.7885394
2019-10-16,-32.5,142.5,-8.943775
2019-10-16,-32.5,147.5,-14.770614
2019-10-16,-32.5,152.5,-4.46308
2019-10-16,-32.5,157.5,-2.9927273
2019-10-16,-27.5,-67.5,-0.40362453
2019-10-16,-27.5,-62.5,2.3730001
2019-10-16,-27.5,-57.5,-0.9706411
2019-10-16,-27.5,-52.5,-3.1254067
2019-10-16,-27.5,-47.5,-2.4915001
2019-10-16,-27.5,17.5,-2.9264
2019-10-16,-27.5,22.5,-10.8075695
2019-10-16,-27.5,27.5,-16.135593
2019-10-16,-27.5,32.5,-3.114384
2019-10-16,-27.5,47.5,1.0474074
2019-10-16,-27.5,112.5,0.894
2019-10-16,-27.5,117.5,-3.3305993
2019-10-16,-27.5,122.5,-6.9735436
2019-10-16,-27.5,132.5,-9.6883335
2019-10-16,-27.5,137.5,-10.290847
2019-10-16,-27.5,142.5,-8.615677
2019-10-16,-27.5,147.5,-13.8238535
2019-10-16,-27.5,152.5,-2.6598105
2019-10-16,-27.5,167.5,-1.7284615
2019-10-16,-22.5,-177.5,-1.6172414
2019-10-16,-22.5,-157.5,-2.417586
2019-10-16,-22.5,-147.5,-2.8493333
2019-10-16,-22.5,-72.5,-1.998862
2019-10-16,-22.5,-67.5,-2.2030907
2019-10-16,-22.5,-62.5,0.71076715
2019-10-16,-22.5,-57.5,-4.3341813
2019-10-16,-22.5,-52.5,-8.3001795
2019-10-16,-22.5,-47.5,-4.280891
2019-10-16,-22.5,-42.5,-1.4572909
2019-10-16,-22.5,17.5,-3.4071493
2019-10-16,-22.5,27.5,-10.044827
2019-10-16,-22.5,57.5,1.7785863
2019-10-16,-22.5,112.5,1.0452183
2019-10-16,-22.5,117.5,-4.573818
2019-10-16,-22.5,122.5,-4.1524
2019-10-16,-22.5,137.5,-9.122747
2019-10-16,-22.5,142.5,-7.8665833
2019-10-16,-22.5,147.5,-2.1489868
2019-10-16,-22.5,152.5,-2.1606212
2019-10-16,-22.5,167.5,-4.1635985
2019-10-16,-17.5,-172.5,-0.7528846
2019-10-16,-17.5,-167.5,-1.0058824
2019-10-16,-17.5,-152.5,-0.82533336
2019-10-16,-17.5,-72.5,-1.1918046
2019-10-16,-17.5,-67.5,-8.194
2019-10-16,-17.5,-62.5,-6.2706666
2019-10-16,-17.5,-57.5,-1.8286207
2019-10-16,-17.5,-47.5,-6.835388
2019-10-16,-17.5,-42.5,-7.886558
2019-10-16,-17.5,-37.5,-0.04117647
2019-10-16,-17.5,17.5,-5.8484
2019-10-16,-17.5,22.5,-10.419311
2019-10-16,-17.5,27.5,-5.773789
2019-10-16,-17.5,32.5,-2.0984955
2019-10-16,-17.5,37.5,2.07
2019-10-16,-17.5,47.5,-1.2455257
2019-10-16,-17.5,62.5,1.1679311
2019-10-16,-17.5,122.5,0.3817481
2019-10-16,-17.5,127.5,-8.889315
2019-10-16,-17.5,132.5,-8.7237015
2019-10-16,-17.5,137.5,-6.5221806
2019-10-16,-17.5,142.5,-10.014334
2019-10-16,-17.5,147.5,-1.5840516
2019-10-16,-17.5,167.5,1.9209838
2019-10-16,-17.5,177.5,2.8676476
2019-10-16,-12.5,-177.5,0.07833333
2019-10-16,-12.5,-172.5,-2.4953592
2019-10-16,-12.5,-77.5,0.73071426
2019-10-16,-12.5,-72.5,-3.9227586
2019-10-16,-12.5,-37.5,-1.4586011
2019-10-16,-12.5,47.5,4.6804
2019-10-16,-12.5,57.5,1.9653572
2019-10-16,-12.5,132.5,-5.7291613
2019-10-16,-12.5,137.5,-1.4396666
2019-10-16,-12.5,142.5,-2.2855902
2019-10-16,-12.5,167.5,3.103913
2019-10-16,-12.5,177.5,1.182963
2019-10-16,-7.5,-82.5,-3.425926
2019-10-16,-7.5,-77.5,3.905
