date,adm2_id,ADM2_PCODE,n_pixels,vim,vim_avg,viq
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+vim+num,#indicator+vim_avg+num,#indicator+viq+pct
2018-09-01,5917,BJ1003,3.0,0.6726,0.6808,98.8873
2018-09-11,5917,BJ1003,3.0,0.6769,0.6843,99.0016
2018-09-21,5917,BJ1003,3.0,0.6838,0.6887,99.3414
2018-10-01,5917,BJ1003,3.0,0.6905,0.6926,99.7155
2018-10-11,5917,BJ1003,3.0,0.694,0.6945,99.9272
2018-10-21,5917,BJ1003,3.0,0.6901,0.6924,99.6896
2018-11-01,5917,BJ1003,3.0,0.6759,0.6847,98.8084
2018-11-11,5917,BJ1003,3.0,0.6555,0.6716,97.7659
2018-11-21,5917,BJ1003,3.0,0.6316,0.6534,96.8988
2018-12-01,5917,BJ1003,3.0,0.6074,0.631,96.531
2018-12-11,5917,BJ1003,3.0,0.586,0.6063,96.9009
2018-12-21,5917,BJ1003,3.0,0.5688,0.5813,98.0229
2019-01-01,5917,BJ1003,3.0,0.5579,0.5585,99.9
2019-01-11,5917,BJ1003,3.0,0.5553,0.5449,101.7485
2019-01-21,5917,BJ1003,3.0,0.5588,0.5411,102.9917
2019-02-01,5917,BJ1003,3.0,0.5652,0.5438,103.6132
2019-02-11,5917,BJ1003,3.0,0.5748,0.5511,103.9381
2019-02-21,5917,BJ1003,3.0,0.5856,0.5608,104.0534
2019-03-01,5917,BJ1003,3.0,0.5962,0.5724,103.8258
2019-03-11,5917,BJ1003,3.0,0.6084,0.5864,103.4507
2019-03-21,5917,BJ1003,3.0,0.6227,0.602,103.1658
2019-04-01,5917,BJ1003,3.0,0.6389,0.6184,103.0694
2019-04-11,5917,BJ1003,3.0,0.6555,0.634,103.1419
2019-04-21,5917,BJ1003,3.0,0.6722,0.6494,103.2622
2019-05-01,5917,BJ1003,3.0,0.6869,0.664,103.2098
2019-05-11,5917,BJ1003,3.0,0.698,0.6775,102.8227
2019-05-21,5917,BJ1003,3.0,0.706,0.6901,102.1459
2019-06-01,5917,BJ1003,3.0,0.7095,0.6999,101.2802
2019-06-11,5917,BJ1003,3.0,0.7089,0.7055,100.4547
2019-06-21,5917,BJ1003,3.0,0.7057,0.7066,99.8835
2019-07-01,5917,BJ1003,3.0,0.7004,0.7029,99.6771
2019-07-11,5917,BJ1003,3.0,0.6936,0.6974,99.5016
2019-07-21,5917,BJ1003,3.0,0.6872,0.6905,99.5588
2019-08-01,5917,BJ1003,3.0,0.6836,0.6842,99.9103
2019-08-11,5917,BJ1003,3.0,0.684,0.6804,100.4995
2019-08-21,5917,BJ1003,3.0,0.6897,0.6791,101.4438
2019-09-01,5917,BJ1003,3.0,0.6996,0.6808,102.5775
2019-09-11,5917,BJ1003,3.0,0.7111,0.6843,103.6547
2019-09-21,5917,BJ1003,3.0,0.72,0.6887,104.2467
2019-10-01,5917,BJ1003,3.0,0.7246,0.6926,104.2983
2019-10-11,5917,BJ1003,3.0,0.726,0.6945,104.2297
2019-10-21,5917,BJ1003,3.0,0.7228,0.6924,104.0989
2019-11-01,5917,BJ1003,3.0,0.7123,0.6847,103.7631
2019-11-11,5917,BJ1003,3.0,0.6947,0.6716,103.203
2019-11-21,5917,BJ1003,3.0,0.6716,0.6534,102.5806
2019-12-01,5917,BJ1003,3.0,0.6453,0.631,102.0912
2019-12-11,5917,BJ1003,3.0,0.6178,0.6063,101.7564
2019-12-21,5917,BJ1003,3.0,0.5896,0.5813,101.323
2020-01-01,5917,BJ1003,3.0,0.5592,0.5585,100.1082
2020-01-11,5917,BJ1003,3.0,0.5334,0.5449,98.0672
2020-01-21,5917,BJ1003,3.0,0.5177,0.5411,96.0279
2020-02-01,5917,BJ1003,3.0,0.5114,0.5438,94.5413
2020-02-11,5917,BJ1003,3.0,0.5152,0.5511,94.0289
2020-02-21,5917,BJ1003,3.0,0.5275,0.5608,94.5414
2020-03-01,5917,BJ1003,3.0,0.5466,0.5724,95.8462
2020-03-11,5917,BJ1003,3.0,0.5706,0.5864,97.5216
2020-03-21,5917,BJ1003,3.0,0.5963,0.602,99.1271
2020-04-01,5917,BJ1003,3.0,0.6208,0.6184,100.3712
2020-04-11,5917,BJ1003,3.0,0.6428,0.634,101.2804
2020-04-21,5917,BJ1003,3.0,0.6628,0.6494,101.9277
2020-05-01,5917,BJ1003,3.0,0.6808,0.664,102.3554
2020-05-11,5917,BJ1003,3.0,0.6956,0.6775,102.4883
2020-05-21,5917,BJ1003,3.0,0.7071,0.6901,102.299
2020-06-01,5917,BJ1003,3.0,0.7132,0.6999,101.778
2020-06-11,5917,BJ1003,3.0,0.7127,0.7055,100.9533
2020-06-21,5917,BJ1003,3.0,0.7067,0.7066,100.0069
2020-07-01,5917,BJ1003,3.0,0.6983,0.7029,99.3981
2020-07-11,5917,BJ1003,3.0,0.6913,0.6974,99.1849
2020-07-21,5917,BJ1003,3.0,0.6866,0.6905,99.4778
2020-08-01,5917,BJ1003,3.0,0.6849,0.6842,100.0919
2020-08-11,5917,BJ1003,3.0,0.6871,0.6804,100.9194
2020-08-21,5917,BJ1003,3.0,0.6927,0.6791,101.8644
2020-09-01,5917,BJ1003,3.0,0.6996,0.6808,102.5821
2020-09-11,5917,BJ1003,3.0,0.7048,0.6843,102.8013
2020-09-21,5917,BJ1003,3.0,0.7099,0.6887,102.8748
2020-10-01,5917,BJ1003,3.0,0.715,0.6926,103.0146
2020-10-11,5917,BJ1003,3.0,0.7185,0.6945,103.2223
2020-10-21,5917,BJ1003,3.0,0.717,0.6924,103.3221
2020-11-01,5917,BJ1003,3.0,0.7084,0.6847,103.2277
2020-11-11,5917,BJ1003,3.0,0.6949,0.6716,103.2307
2020-11-21,5917,BJ1003,3.0,0.6775,0.6534,103.4193
2020-12-01,5917,BJ1003,3.0,0.6575,0.631,103.8826
2020-12-11,5917,BJ1003,3.0,0.6366,0.6063,104.6209
2020-12-21,5917,BJ1003,3.0,0.6164,0.5813,105.5578
2021-01-01,5917,BJ1003,3.0,0.5977,0.5585,106.4403
2021-01-11,5917,BJ1003,3.0,0.5842,0.5449,106.6121
2021-01-21,5917,BJ1003,3.0,0.5761,0.5411,105.9182
2021-02-01,5917,BJ1003,3.0,0.5719,0.5438,104.7359
2021-02-11,5917,BJ1003,3.0,0.5697,0.5511,103.0841
2021-02-21,5917,BJ1003,3.0,0.5677,0.5608,101.1228
2021-03-01,5917,BJ1003,3.0,0.5672,0.5724,99.1666
2021-03-11,5917,BJ1003,3.0,0.5702,0.5864,97.4535
2021-03-21,5917,BJ1003,3.0,0.5779,0.602,96.2949
2021-04-01,5917,BJ1003,3.0,0.591,0.6184,95.9125
2021-04-11,5917,BJ1003,3.0,0.609,0.634,96.344
2021-04-21,5917,BJ1003,3.0,0.6314,0.6494,97.4283
2021-05-01,5917,BJ1003,3.0,0.6551,0.664,98.7557
2021-05-11,5917,BJ1003,3.0,0.6762,0.6775,99.8216
2021-05-21,5917,BJ1003,3.0,0.6946,0.6901,100.6145
2021-06-01,5917,BJ1003,3.0,0.7092,0.6999,101.2402
2021-06-11,5917,BJ1003,3.0,0.7188,0.7055,101.7608
2021-06-21,5917,BJ1003,3.0,0.7226,0.7066,102.1128
2021-07-01,5917,BJ1003,3.0,0.7208,0.7029,102.3778
2021-07-11,5917,BJ1003,3.0,0.7148,0.6974,102.3338
2021-07-21,5917,BJ1003,3.0,0.7075,0.6905,102.3049
2021-08-01,5917,BJ1003,3.0,0.701,0.6842,102.2802
2021-08-11,5917,BJ1003,3.0,0.6956,0.6804,102.0832
2021-08-21,5917,BJ1003,3.0,0.6916,0.6791,101.7043
2021-09-01,5917,BJ1003,3.0,0.6911,0.6808,101.4143
2021-09-11,5917,BJ1003,3.0,0.693,0.6843,101.1942
2021-09-21,5917,BJ1003,3.0,0.694,0.6887,100.7268
2021-10-01,5917,BJ1003,3.0,0.6914,0.6926,99.8367
2021-10-11,5917,BJ1003,3.0,0.6849,0.6945,98.7095
2021-10-21,5917,BJ1003,3.0,0.6742,0.6924,97.5523
2021-11-01,5917,BJ1003,3.0,0.6601,0.6847,96.6623
2021-11-11,5917,BJ1003,3.0,0.6442,0.6716,96.2092
2021-11-21,5917,BJ1003,3.0,0.6268,0.6534,96.2164
2021-12-01,5917,BJ1003,3.0,0.6088,0.631,96.7414
2021-12-11,5917,BJ1003,3.0,0.5921,0.6063,97.8354
2021-12-21,5917,BJ1003,3.0,0.5783,0.5813,99.533
2022-01-01,5917,BJ1003,3.0,0.5686,0.5585,101.6529
2022-01-11,5917,BJ1003,3.0,0.5637,0.5449,103.155
2022-01-21,5917,BJ1003,3.0,0.5612,0.5411,103.3921
2022-02-01,5917,BJ1003,3.0,0.5629,0.5438,103.2146
2022-02-11,5917,BJ1003,3.0,0.5701,0.5511,103.1562
2022-02-21,5917,BJ1003,3.0,0.5811,0.5608,103.3276
2022-03-01,5917,BJ1003,3.0,0.5954,0.5724,103.6919
2022-03-11,5917,BJ1003,3.0,0.6123,0.5864,104.074
2022-03-21,5917,BJ1003,3.0,0.6295,0.602,104.2138
2022-04-01,5917,BJ1003,3.0,0.6472,0.6184,104.3113
2022-04-11,5917,BJ1003,3.0,0.6641,0.634,104.3942
2022-04-21,5917,BJ1003,3.0,0.6813,0.6494,104.5635
2022-05-01,5917,BJ1003,3.0,0.6985,0.664,104.8393
2022-05-11,5917,BJ1003,3.0,0.7147,0.6775,105.1091
2022-05-21,5917,BJ1003,3.0,0.729,0.6901,105.2626
2022-06-01,5917,BJ1003,3.0,0.738,0.6999,105.0762
2022-06-11,5917,BJ1003,3.0,0.7396,0.7055,104.5229
2022-06-21,5917,BJ1003,3.0,0.734,0.7066,103.6151
2022-07-01,5917,BJ1003,3.0,0.7224,0.7029,102.5948
2022-07-11,5917,BJ1003,3.0,0.7072,0.6974,101.3213
2022-07-21,5917,BJ1003,3.0,0.6896,0.6905,99.883
2022-08-01,5917,BJ1003,3.0,0.673,0.6842,98.4712
2022-08-11,5917,BJ1003,3.0,0.6606,0.6804,97.291
2022-08-21,5917,BJ1003,3.0,0.6529,0.6791,96.4059
2022-09-01,5917,BJ1003,3.0,0.6525,0.6808,96.1368
2022-09-11,5917,BJ1003,3.0,0.6603,0.6843,96.7362
2022-09-21,5917,BJ1003,3.0,0.6751,0.6887,98.1681
2022-10-01,5917,BJ1003,3.0,0.6933,0.6926,100.0881
2022-10-11,5917,BJ1003,3.0,0.7097,0.6945,102.0315
2022-10-21,5917,BJ1003,3.0,0.7175,0.6924,103.3895
2022-11-01,5917,BJ1003,3.0,0.7126,0.6847,103.7994
2022-11-11,5917,BJ1003,3.0,0.6995,0.6716,103.8728
2022-11-21,5917,BJ1003,3.0,0.681,0.6534,103.9169
2022-12-01,5917,BJ1003,3.0,0.6589,0.631,104.098
2022-12-11,5917,BJ1003,3.0,0.6341,0.6063,104.2298
2022-12-21,5917,BJ1003,3.0,0.6076,0.5813,104.1744
2023-01-01,5917,BJ1003,3.0,0.5822,0.5585,103.8822
2023-01-11,5917,BJ1003,3.0,0.5662,0.5449,103.5808
2023-01-21,5917,BJ1003,3.0,0.5615,0.5411,103.4372
2023-02-01,5917,BJ1003,3.0,0.5643,0.5438,103.4616
2023-02-11,5917,BJ1003,3.0,0.5749,0.5511,103.9492
2023-02-21,5917,BJ1003,3.0,0.5902,0.5608,104.8174
2023-03-01,5917,BJ1003,3.0,0.6097,0.5724,105.9894
2023-03-11,5917,BJ1003,3.0,0.6326,0.5864,107.2533
2023-03-21,5917,BJ1003,3.0,0.6538,0.602,107.9458
2023-04-01,5917,BJ1003,3.0,0.6672,0.6184,107.3087
2023-04-11,5917,BJ1003,3.0,0.6742,0.634,105.8659
2023-04-21,5917,BJ1003,3.0,0.6792,0.6494,104.2679
2023-05-01,5917,BJ1003,3.0,0.6839,0.664,102.7896
2023-05-11,5917,BJ1003,3.0,0.6885,0.6775,101.5169
2023-05-21,5917,BJ1003,3.0,0.6943,0.6901,100.5695
2023-06-01,5917,BJ1003,3.0,0.7006,0.6999,100.0889
2023-06-11,5917,BJ1003,3.0,0.7068,0.7055,100.1812
2023-06-21,5917,BJ1003,3.0,0.7135,0.7066,100.9056
2002-07-01,5882,BJ0307,11.0,0.7974,0.7705,103.2762
2002-07-11,5882,BJ0307,11.0,0.7937,0.7677,103.1764
2002-07-21,5882,BJ0307,11.0,0.7888,0.7622,103.2729
2002-08-01,5882,BJ0307,11.0,0.7831,0.7558,103.3875
2002-08-11,5882,BJ0307,11.0,0.776,0.7502,103.219
2002-08-21,5882,BJ0307,11.0,0.7665,0.7458,102.6092
2002-09-01,5882,BJ0307,11.0,0.7574,0.7431,101.807
2002-09-11,5882,BJ0307,11.0,0.75,0.7423,100.9625
2002-09-21,5882,BJ0307,11.0,0.7452,0.7432,100.2513
2002-10-01,5882,BJ0307,11.0,0.7437,0.7453,99.797
2002-10-11,5882,BJ0307,11.0,0.7451,0.7479,99.652
2002-10-21,5882,BJ0307,11.0,0.7485,0.7496,99.8528
2002-11-01,5882,BJ0307,11.0,0.7515,0.7484,100.3898
2002-11-11,5882,BJ0307,11.0,0.7518,0.7421,101.2164
2002-11-21,5882,BJ0307,11.0,0.7474,0.729,102.3622
2002-12-01,5882,BJ0307,11.0,0.7365,0.708,103.7522
2002-12-11,5882,BJ0307,11.0,0.7182,0.6803,105.1916
2002-12-21,5882,BJ0307,11.0,0.6937,0.6481,106.5353
2003-01-01,5882,BJ0307,11.0,0.6645,0.614,107.6115
2003-01-11,5882,BJ0307,11.0,0.6409,0.5887,108.1804
2003-01-21,5882,BJ0307,11.0,0.6288,0.5754,108.5438
2003-02-01,5882,BJ0307,11.0,0.6247,0.5708,108.6711
2003-02-11,5882,BJ0307,11.0,0.6272,0.5753,108.2903
2003-02-21,5882,BJ0307,11.0,0.6324,0.586,107.2914
2003-03-01,5882,BJ0307,11.0,0.6412,0.6016,106.0752
2003-03-11,5882,BJ0307,11.0,0.6553,0.622,104.9516
2003-03-21,5882,BJ0307,11.0,0.6745,0.6451,104.237
2003-04-01,5882,BJ0307,11.0,0.6955,0.6677,103.8782
2003-04-11,5882,BJ0307,11.0,0.7133,0.687,103.5603
2003-04-21,5882,BJ0307,11.0,0.7264,0.7041,102.9607
2003-05-01,5882,BJ0307,11.0,0.7365,0.7193,102.2249
2003-05-11,5882,BJ0307,11.0,0.7456,0.7333,101.5755
2003-05-21,5882,BJ0307,11.0,0.7555,0.7462,101.1677
2003-06-01,5882,BJ0307,11.0,0.7656,0.7569,101.0775
2003-06-11,5882,BJ0307,11.0,0.7736,0.7642,101.1571
2003-06-21,5882,BJ0307,11.0,0.7782,0.7683,101.2028
2003-07-01,5882,BJ0307,11.0,0.7776,0.7705,100.8685
2003-07-11,5882,BJ0307,11.0,0.771,0.7677,100.407
2003-07-21,5882,BJ0307,11.0,0.7599,0.7622,99.7213
2003-08-01,5882,BJ0307,11.0,0.7479,0.7558,99.018
2003-08-11,5882,BJ0307,11.0,0.7386,0.7502,98.5508
2003-08-21,5882,BJ0307,11.0,0.7333,0.7458,98.4359
2003-09-01,5882,BJ0307,11.0,0.7327,0.7431,98.6927
2003-09-11,5882,BJ0307,11.0,0.7356,0.7423,99.152
2003-09-21,5882,BJ0307,11.0,0.7404,0.7432,99.6484
2003-10-01,5882,BJ0307,11.0,0.7453,0.7453,100.0016
2003-10-11,5882,BJ0307,11.0,0.7494,0.7479,100.1921
2003-10-21,5882,BJ0307,11.0,0.7511,0.7496,100.1756
2003-11-01,5882,BJ0307,11.0,0.7468,0.7484,99.7977
2003-11-11,5882,BJ0307,11.0,0.7343,0.7421,99.0163
2003-11-21,5882,BJ0307,11.0,0.7107,0.729,97.6477
2003-12-01,5882,BJ0307,11.0,0.6774,0.708,95.9534
2003-12-11,5882,BJ0307,11.0,0.6394,0.6803,94.4003
2003-12-21,5882,BJ0307,11.0,0.6007,0.6481,93.2125
2004-01-01,5882,BJ0307,11.0,0.5657,0.614,92.73
2004-01-11,5882,BJ0307,11.0,0.5454,0.5887,93.2192
2004-01-21,5882,BJ0307,11.0,0.5403,0.5754,94.3992
2004-02-01,5882,BJ0307,11.0,0.5423,0.5708,95.3945
2004-02-11,5882,BJ0307,11.0,0.55,0.5753,95.9449
2004-02-21,5882,BJ0307,11.0,0.5596,0.586,95.8533
2004-03-01,5882,BJ0307,11.0,0.5662,0.6016,94.5718
2004-03-11,5882,BJ0307,11.0,0.5753,0.622,93.0469
2004-03-21,5882,BJ0307,11.0,0.5914,0.6451,92.2763
2004-04-01,5882,BJ0307,11.0,0.6135,0.6677,92.4585
2004-04-11,5882,BJ0307,11.0,0.6374,0.687,93.2634
2004-04-21,5882,BJ0307,11.0,0.6622,0.7041,94.4443
2004-05-01,5882,BJ0307,11.0,0.6865,0.7193,95.7258
2004-05-11,5882,BJ0307,11.0,0.71,0.7333,97.0292
2004-05-21,5882,BJ0307,11.0,0.7328,0.7462,98.3099
2004-06-01,5882,BJ0307,11.0,0.7533,0.7569,99.5509
2004-06-11,5882,BJ0307,11.0,0.7693,0.7642,100.6234
2004-06-21,5882,BJ0307,11.0,0.7807,0.7683,101.515
2004-07-01,5882,BJ0307,11.0,0.7869,0.7705,101.9987
2004-07-11,5882,BJ0307,11.0,0.7878,0.7677,102.4527
2004-07-21,5882,BJ0307,11.0,0.7835,0.7622,102.6225
2004-08-01,5882,BJ0307,11.0,0.7761,0.7558,102.5245
2004-08-11,5882,BJ0307,11.0,0.7688,0.7502,102.326
2004-08-21,5882,BJ0307,11.0,0.7624,0.7458,102.0894
2004-09-01,5882,BJ0307,11.0,0.7573,0.7431,101.7921
2004-09-11,5882,BJ0307,11.0,0.7544,0.7423,101.527
2004-09-21,5882,BJ0307,11.0,0.7535,0.7432,101.3023
2004-10-01,5882,BJ0307,11.0,0.7536,0.7453,101.0396
2004-10-11,5882,BJ0307,11.0,0.7525,0.7479,100.5806
2004-10-21,5882,BJ0307,11.0,0.749,0.7496,99.9233
2004-11-01,5882,BJ0307,11.0,0.7413,0.7484,99.1133
2004-11-11,5882,BJ0307,11.0,0.728,0.7421,98.2141
2004-11-21,5882,BJ0307,11.0,0.7092,0.729,97.4598
2004-12-01,5882,BJ0307,11.0,0.6874,0.708,97.2762
2004-12-11,5882,BJ0307,11.0,0.6635,0.6803,97.7015
2004-12-21,5882,BJ0307,11.0,0.6357,0.6481,98.2182
2005-01-01,5882,BJ0307,11.0,0.6059,0.614,98.7872
2005-01-11,5882,BJ0307,11.0,0.584,0.5887,99.2643
2005-01-21,5882,BJ0307,11.0,0.5712,0.5754,99.3273
2005-02-01,5882,BJ0307,11.0,0.5646,0.5708,98.9981
2005-02-11,5882,BJ0307,11.0,0.5653,0.5753,98.3916
2005-02-21,5882,BJ0307,11.0,0.5729,0.586,97.9345
2005-03-01,5882,BJ0307,11.0,0.5877,0.6016,97.8659
2005-03-11,5882,BJ0307,11.0,0.6107,0.622,98.3161
2005-03-21,5882,BJ0307,11.0,0.6396,0.6451,99.2121
2005-04-01,5882,BJ0307,11.0,0.6694,0.6677,100.2363
2005-04-11,5882,BJ0307,11.0,0.6952,0.687,101.1143
2005-04-21,5882,BJ0307,11.0,0.7158,0.7041,101.5525
2005-05-01,5882,BJ0307,11.0,0.7306,0.7193,101.4675
2005-05-11,5882,BJ0307,11.0,0.7412,0.7333,101.0207
2005-05-21,5882,BJ0307,11.0,0.7493,0.7462,100.3833
2005-06-01,5882,BJ0307,11.0,0.7542,0.7569,99.6669
2005-06-11,5882,BJ0307,11.0,0.7559,0.7642,98.9743
2005-06-21,5882,BJ0307,11.0,0.7554,0.7683,98.4123
2005-07-01,5882,BJ0307,11.0,0.7529,0.7705,97.8604
2005-07-11,5882,BJ0307,11.0,0.7492,0.7677,97.7388
2005-07-21,5882,BJ0307,11.0,0.744,0.7622,97.7591
2005-08-01,5882,BJ0307,11.0,0.7386,0.7558,97.8662
2005-08-11,5882,BJ0307,11.0,0.7339,0.7502,97.968
2005-08-21,5882,BJ0307,11.0,0.7294,0.7458,97.9424
2005-09-01,5882,BJ0307,11.0,0.7266,0.7431,97.9144
2005-09-11,5882,BJ0307,11.0,0.726,0.7423,97.9335
2005-09-21,5882,BJ0307,11.0,0.7271,0.7432,97.9717
2005-10-01,5882,BJ0307,11.0,0.7297,0.7453,98.0367
2005-10-11,5882,BJ0307,11.0,0.7334,0.7479,98.1845
2005-10-21,5882,BJ0307,11.0,0.737,0.7496,98.4237
2005-11-01,5882,BJ0307,11.0,0.7379,0.7484,98.6863
2005-11-11,5882,BJ0307,11.0,0.7334,0.7421,98.8993
2005-11-21,5882,BJ0307,11.0,0.7219,0.729,99.0866
2005-12-01,5882,BJ0307,11.0,0.7032,0.708,99.3653
2005-12-11,5882,BJ0307,11.0,0.6787,0.6803,99.7866
2005-12-21,5882,BJ0307,11.0,0.6504,0.6481,100.3212
2006-01-01,5882,BJ0307,11.0,0.6225,0.614,101.2818
2006-01-11,5882,BJ0307,11.0,0.6048,0.5887,102.5224
2006-01-21,5882,BJ0307,11.0,0.5977,0.5754,103.5648
2006-02-01,5882,BJ0307,11.0,0.5953,0.5708,103.9312
2006-02-11,5882,BJ0307,11.0,0.5969,0.5753,103.4464
2006-02-21,5882,BJ0307,11.0,0.6023,0.586,102.5586
2006-03-01,5882,BJ0307,11.0,0.6113,0.6016,101.4934
2006-03-11,5882,BJ0307,11.0,0.6246,0.622,100.3832
2006-03-21,5882,BJ0307,11.0,0.6395,0.6451,99.2003
2006-04-01,5882,BJ0307,11.0,0.6539,0.6677,98.0892
2006-04-11,5882,BJ0307,11.0,0.6679,0.687,97.4054
2006-04-21,5882,BJ0307,11.0,0.6836,0.7041,97.2859
2006-05-01,5882,BJ0307,11.0,0.7017,0.7193,97.7074
2006-05-11,5882,BJ0307,11.0,0.7213,0.7333,98.4719
2006-05-21,5882,BJ0307,11.0,0.7396,0.7462,99.1651
2006-06-01,5882,BJ0307,11.0,0.7519,0.7569,99.3864
2006-06-11,5882,BJ0307,11.0,0.7587,0.7642,99.3159
2006-06-21,5882,BJ0307,11.0,0.7613,0.7683,99.1377
2006-07-01,5882,BJ0307,11.0,0.7605,0.7705,98.7767
2006-07-11,5882,BJ0307,11.0,0.7559,0.7677,98.5571
2006-07-21,5882,BJ0307,11.0,0.7484,0.7622,98.2998
2006-08-01,5882,BJ0307,11.0,0.7409,0.7558,98.1482
2006-08-11,5882,BJ0307,11.0,0.7359,0.7502,98.21
2006-08-21,5882,BJ0307,11.0,0.7342,0.7458,98.5535
2006-09-01,5882,BJ0307,11.0,0.7351,0.7431,98.9872
2006-09-11,5882,BJ0307,11.0,0.737,0.7423,99.3241
2006-09-21,5882,BJ0307,11.0,0.7396,0.7432,99.5464
2006-10-01,5882,BJ0307,11.0,0.7423,0.7453,99.6233
2006-10-11,5882,BJ0307,11.0,0.7439,0.7479,99.4959
2006-10-21,5882,BJ0307,11.0,0.7421,0.7496,99.057
2006-11-01,5882,BJ0307,11.0,0.7347,0.7484,98.2912
2006-11-11,5882,BJ0307,11.0,0.7218,0.7421,97.4372
2006-11-21,5882,BJ0307,11.0,0.7023,0.729,96.566
2006-12-01,5882,BJ0307,11.0,0.6735,0.708,95.4425
2006-12-11,5882,BJ0307,11.0,0.6359,0.6803,93.9161
2006-12-21,5882,BJ0307,11.0,0.5944,0.6481,92.3049
2007-01-01,5882,BJ0307,11.0,0.5531,0.614,90.8254
2007-01-11,5882,BJ0307,11.0,0.5258,0.5887,90.1503
2007-01-21,5882,BJ0307,11.0,0.5154,0.5754,90.4103
2007-02-01,5882,BJ0307,11.0,0.5138,0.5708,90.8172
2007-02-11,5882,BJ0307,11.0,0.5154,0.5753,90.4234
2007-02-21,5882,BJ0307,11.0,0.5197,0.586,89.5796
2007-03-01,5882,BJ0307,11.0,0.531,0.6016,89.1641
2007-03-11,5882,BJ0307,11.0,0.5531,0.622,89.7393
2007-03-21,5882,BJ0307,11.0,0.5859,0.6451,91.4837
2007-04-01,5882,BJ0307,11.0,0.6238,0.6677,93.895
2007-04-11,5882,BJ0307,11.0,0.6592,0.687,96.2188
2007-04-21,5882,BJ0307,11.0,0.691,0.7041,98.2709
2007-05-01,5882,BJ0307,11.0,0.7184,0.7193,99.8793
2007-05-11,5882,BJ0307,11.0,0.7412,0.7333,101.0138
2007-05-21,5882,BJ0307,11.0,0.7604,0.7462,101.7751
2007-06-01,5882,BJ0307,11.0,0.7744,0.7569,102.1727
2007-06-11,5882,BJ0307,11.0,0.7835,0.7642,102.3696
2007-06-21,5882,BJ0307,11.0,0.788,0.7683,102.397
2007-07-01,5882,BJ0307,11.0,0.788,0.7705,102.1316
2007-07-11,5882,BJ0307,11.0,0.7848,0.7677,102.0925
2007-07-21,5882,BJ0307,11.0,0.7794,0.7622,102.1222
2007-08-01,5882,BJ0307,11.0,0.7732,0.7558,102.1623
2007-08-11,5882,BJ0307,11.0,0.7677,0.7502,102.1851
2007-08-21,5882,BJ0307,11.0,0.7634,0.7458,102.2196
2007-09-01,5882,BJ0307,11.0,0.7604,0.7431,102.1795
2007-09-11,5882,BJ0307,11.0,0.7585,0.7423,102.041
2007-09-21,5882,BJ0307,11.0,0.7576,0.7432,101.8135
2007-10-01,5882,BJ0307,11.0,0.7579,0.7453,101.586
2007-10-11,5882,BJ0307,11.0,0.7591,0.7479,101.4066
2007-10-21,5882,BJ0307,11.0,0.7594,0.7496,101.2136
2007-11-01,5882,BJ0307,11.0,0.756,0.7484,100.9512
2007-11-11,5882,BJ0307,11.0,0.7477,0.7421,100.7022
2007-11-21,5882,BJ0307,11.0,0.7329,0.729,100.4951
2007-12-01,5882,BJ0307,11.0,0.7114,0.708,100.441
2007-12-11,5882,BJ0307,11.0,0.6851,0.6803,100.6592
2007-12-21,5882,BJ0307,11.0,0.656,0.6481,101.126
2008-01-01,5882,BJ0307,11.0,0.6236,0.614,101.4516
2008-01-11,5882,BJ0307,11.0,0.5953,0.5887,101.0407
2008-01-21,5882,BJ0307,11.0,0.5739,0.5754,99.762
2008-02-01,5882,BJ0307,11.0,0.557,0.5708,97.7754
2008-02-11,5882,BJ0307,11.0,0.5499,0.5753,95.9332
2008-02-21,5882,BJ0307,11.0,0.5547,0.586,95.0728
2008-03-01,5882,BJ0307,11.0,0.5716,0.6016,95.3936
2008-03-11,5882,BJ0307,11.0,0.5983,0.622,96.4668
2008-03-21,5882,BJ0307,11.0,0.6287,0.6451,97.6452
2008-04-01,5882,BJ0307,11.0,0.6559,0.6677,98.3565
2008-04-11,5882,BJ0307,11.0,0.678,0.687,98.7708
2008-04-21,5882,BJ0307,11.0,0.697,0.7041,99.0593
2008-05-01,5882,BJ0307,11.0,0.7132,0.7193,99.207
2008-05-11,5882,BJ0307,11.0,0.7278,0.7333,99.3041
2008-05-21,5882,BJ0307,11.0,0.7419,0.7462,99.4597
2008-06-01,5882,BJ0307,11.0,0.7553,0.7569,99.8066
2008-06-11,5882,BJ0307,11.0,0.7659,0.7642,100.2013
2008-06-21,5882,BJ0307,11.0,0.7732,0.7683,100.5963
2008-07-01,5882,BJ0307,11.0,0.7766,0.7705,100.7489
2008-07-11,5882,BJ0307,11.0,0.7762,0.7677,101.0407
2008-07-21,5882,BJ0307,11.0,0.7734,0.7622,101.3846
2008-08-01,5882,BJ0307,11.0,0.7696,0.7558,101.711
2008-08-11,5882,BJ0307,11.0,0.7654,0.7502,101.9056
2008-08-21,5882,BJ0307,11.0,0.7611,0.7458,101.9294
2008-09-01,5882,BJ0307,11.0,0.7571,0.7431,101.7668
2008-09-11,5882,BJ0307,11.0,0.7531,0.7423,101.3629
2008-09-21,5882,BJ0307,11.0,0.7495,0.7432,100.7934
2008-10-01,5882,BJ0307,11.0,0.7462,0.7453,100.1114
